prix_m2;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;construction_recente;type_appart;centre_ville_distance;nb_ecole_proximite_500m;nb_gare_proximite_500m;nb_supermarket_500m;nb_centrecommercial_proximite_500m;nb_hospital_500m
3421.0526315789475;2.260462;48.925004;920250000T;920250000T0157;1512;0;T3;0.5209032633627468;4;1;5;0;0
5346.294046172539;2.262261;48.920069;920250000Z;920250000Z0195;8881;0;T2;0.6350449647086246;3;1;1;0;0
3565.768621236133;2.223412;48.917009;92025000BZ;92025000BZ0087;1530;0;T1;2.3548316719435594;1;0;1;0;2
3953.644970414201;2.258133;48.936676;920250000H;920250000H0504;9614;1;T4;1.5973379541683355;0;0;0;0;0
6075.547013601419;2.258029;48.917701;92025000AG;92025000AG0252;7235;0;T4;0.5972109976979427;4;1;1;0;0
6423.473433782712;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0;T1;0.9108735981431915;5;1;3;0;0
2748.4143763213533;2.271327;48.932649;920250000M;920250000M0584;4876;0;T4;1.6735650396234518;5;0;2;1;0
4751.346214760849;2.262478;48.922259;920250000Z;920250000Z0200;4480;0;T2;0.590145314465591;2;1;4;0;0
6753.2467532467535;2.242093;48.916698;92025000AV;92025000AV0189;4270;0;T1;1.1124303175558712;7;0;0;0;0
4229.223937407486;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
6029.2039566650965;2.249579;48.923907;92025000BJ;92025000BJ0080;8825;0;T2;0.38783386303993594;10;0;3;0;0
4352.532679738562;2.254449;48.924652;920250000E;920250000E0062;5110;0;T3;0.23702034760692764;6;1;7;0;0
5066.72972972973;2.26862;48.929634;920250000O;920250000O0009;3162;1;T4;1.3062427653471753;10;0;2;1;0
6509.289006844531;2.257879;48.919849;92025000AE;92025000AE0216;660;0;T4;0.38984598845781726;4;1;5;0;0
6501.62;2.24704;48.923102;92025000BK;92025000BK0160;70;1;T3;0.5457903438617205;8;0;3;0;0
6348.556215441327;2.232262;48.911353;92025000CF;92025000CF0225;1564;0;T3;2.0453601368126;2;0;2;1;0
4729.859642376467;2.25553;48.922533;92025000AB;92025000AB0331;765;0;T3;0.08025163923293602;7;1;7;0;0
6741.935483870968;2.24704;48.923102;92025000BK;92025000BK0160;70;1;T3;0.5457903438617205;8;0;3;0;0
3091.4826498422717;2.247156;48.921722;92025000AN;92025000AN0486;4115;0;T4;0.5407987512675918;7;0;1;0;0
5437.100213219616;2.271046;48.929688;920250000O;920250000O0096;1512;0;T3;1.4549909657969307;7;0;3;2;0
6502.890173410404;2.255408;48.926728;920250000F;920250000F0051;740;0;T2;0.4732874441362094;5;1;6;0;0
4845.814977973569;2.262645;48.919824;920250000Z;920250000Z0121;9636;0;T4;0.6722771777069598;3;0;0;0;0
3143.030671120559;2.260147;48.933013;920250000H;920250000H0298;159;0;T4;1.2396300362462165;5;1;0;0;0
4785.75;2.26862;48.929634;920250000O;920250000O0009;3162;1;T6+;1.3062427653471753;10;0;2;1;0
5331.205107741421;2.251771;48.924594;92025000AC;92025000AC0429;9130;0;T3;0.3021231401667191;9;0;7;0;0
6346.251480792012;2.23158;48.913271;92025000BD;92025000BD0056;1564;0;T3;1.9657187214870808;4;0;4;1;0
5224.236641221374;2.235391;48.911017;92025000BD;92025000BD0209;3170;0;T2;1.8933859670410245;5;1;4;0;0
6235.294117647059;2.240597;48.910363;92025000BC;92025000BC0133;7212;0;T1;1.6901787513480393;5;1;4;0;1
6100.0;2.257378;48.914498;92025000AJ;92025000AJ0142;3545;0;T1;0.917891017404522;4;1;3;0;0
5310.840362386754;2.242915;48.925927;92025000BR;92025000BR0290;3200;0;T2;0.9253166348831384;10;0;1;0;0
4758.064516129032;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;0;T3;2.1823728763184156;3;0;3;1;2
5700.0;2.26862;48.929634;920250000O;920250000O0009;3162;1;T5;1.3062427653471753;10;0;2;1;0
3458.126597504134;2.246418;48.923215;92025000BK;92025000BK0147;70;0;T4;0.5925826712146662;8;0;2;0;0
3957.123334472156;2.246603;48.923661;92025000BK;92025000BK0158;65;0;T3;0.5878122929267999;8;0;3;0;0
5873.514547193007;2.240168;48.910976;92025000AZ;92025000AZ0257;126;0;T4;1.6558295416191031;5;1;4;0;1
5458.124552612741;2.264379;48.923386;920250000X;920250000X0213;3650;0;T3;0.7350606045319888;3;1;1;0;0
5344.021376085504;2.236954;48.91127;92025000AZ;92025000AZ0081;1634;0;T1;1.7908172948480887;4;1;3;0;0
3913.20474777448;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
4777.777777777777;2.264007;48.924674;920250000U;920250000U0182;22;0;T3;0.7412116788390796;4;1;1;0;0
5683.459422283357;2.247944;48.913867;92025000AQ;92025000AQ0067;8595;0;T3;1.0735324010405725;4;0;0;0;0
5646.818181818182;2.24239;48.917732;92025000AV;92025000AV0209;3540;0;T1;1.0309629583125763;6;0;0;0;0
4189.647857445906;2.25167;48.92285;92025000AC;92025000AC0323;4115;0;T3;0.2059227558660505;12;0;7;0;0
3441.2280701754385;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;0;T3;2.1266973748054614;3;0;2;0;0
5481.481481481482;2.256551;48.914812;92025000AJ;92025000AJ0130;3645;0;T2;0.8711837198666995;5;1;3;0;0
6316.218418907905;2.227959;48.916036;92025000BF;92025000BF0370;1564;0;T1;2.0701057729055803;4;0;3;1;1
4848.672019765287;2.263872;48.92055;920250000Y;920250000Y0166;9653;0;T2;0.7254924672824972;2;0;0;0;0
5575.757575757576;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1;T4;0.6198781987923042;10;0;3;0;0
7407.407407407408;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1;T1;0.6198781987923042;10;0;3;0;0
6161.137440758294;2.237959;48.910685;92025000AZ;92025000AZ0119;125;0;T1;1.7862648330038493;5;1;3;0;1
5941.638835877862;2.254603;48.928704;920250000G;920250000G0004;9614;0;T2;0.6877443271801871;7;0;0;0;0
5200.0;2.257076;48.93355;920250000H;920250000H0476;6233;1;T3;1.2417223626344807;3;1;0;0;0
5356.862745098039;2.232656;48.922969;92025000BX;92025000BX0218;1572;0;T3;1.596857489162965;5;0;1;0;1
2877.4799333636224;2.260147;48.933013;920250000H;920250000H0298;159;0;T4;1.2396300362462165;5;1;0;0;0
5706.28094059406;2.235033;48.91047;92025000BC;92025000BC0001;1564;0;T3;1.9540249062973334;7;1;3;0;0
5727.031589100555;2.249055;48.924529;92025000BJ;92025000BJ0026;8825;0;T4;0.4531362687497916;10;0;3;0;0
6247.098543996623;2.253736;48.921387;92025000AD;92025000AD0076;6154;0;T3;0.13608931680524353;9;0;7;0;0
6334.455667789001;2.249055;48.924529;92025000BJ;92025000BJ0026;8825;0;T3;0.4531362687497916;10;0;3;0;0
6338.739696889125;2.239262;48.912574;92025000AZ;92025000AZ0156;3170;0;T2;1.5685299480225396;5;1;2;0;0
5160.714285714285;2.238983;48.918708;92025000BH;92025000BH0121;4115;0;T3;1.2092271655665994;4;0;0;0;0
7520.564042303173;2.249901;48.914938;92025000AK;92025000AK0003;115;0;T1;0.9063733681227538;5;0;0;0;0
4712.241653418124;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0;T1;0.9108735981431915;5;1;3;0;0
5108.503031245143;2.24232;48.922585;92025000BK;92025000BK0237;7278;0;T3;0.8878860316329318;6;0;1;0;0
3647.3200126863294;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
4671.365349942633;2.23829;48.92626;92025000BX;92025000BX0207;4628;0;T3;1.2541032830490058;6;0;1;0;1
4041.4783302313217;2.261475;48.920873;920250000Z;920250000Z0092;8881;0;T2;0.5475024670134335;3;1;4;0;0
4867.643583077286;2.265536;48.928985;920250000R;920250000R0378;650;0;T2;1.0856070738795647;6;1;1;0;0
6527.590847913863;2.253772;48.920731;92025000AD;92025000AD0095;6154;0;T2;0.20487626144691942;8;0;7;0;0
4193.548387096775;2.247127;48.924546;92025000BJ;92025000BJ0094;8825;0;T3;0.5809977312387717;8;0;3;0;0
6265.470297029703;2.235033;48.91047;92025000BC;92025000BC0001;1564;0;T3;1.9540249062973334;7;1;3;0;0
6370.219506675719;2.258207;48.928022;920250000F;920250000F0090;4138;0;T5;0.6713339976228067;6;2;2;0;0
6351.89533713519;2.253583;48.92694;920250000F;920250000F0008;9614;0;T3;0.49541380185159356;7;0;5;0;0
4685.362517099863;2.257722;48.922098;92025000AB;92025000AB0322;6158;0;T3;0.2454260947085818;6;1;6;0;0
3535.211267605634;2.252901;48.917886;92025000AG;92025000AG0002;4442;0;T4;0.5275369620669955;4;0;1;0;0
5627.009646302251;2.256677;48.916967;92025000AG;92025000AG0194;4765;0;T3;0.6390989662521869;5;1;1;0;0
6011.9047619047615;2.255757;48.921498;92025000AE;92025000AE0046;6158;0;T3;0.14939951943937213;7;1;7;0;0
5326.009075710533;2.264766;48.928949;920250000R;920250000R0331;6127;0;T2;1.0412416613653541;6;1;1;0;0
6524.057142857143;2.24704;48.923102;92025000BK;92025000BK0160;70;1;T2;0.5457903438617205;8;0;3;0;0
4924.242424242425;2.237206;48.909276;92025000BC;92025000BC0061;7212;0;T3;1.940145583701933;6;1;4;0;1
3275.97298166613;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
4730.928444707274;2.240829;48.925084;92025000BR;92025000BR0210;9970;0;T4;1.0370481213618357;9;0;1;0;1
6289.308176100629;2.242488;48.911541;92025000AR;92025000AR0057;9680;0;T2;1.5025536774274697;7;1;1;0;1
5737.791932059448;2.258424;48.917583;92025000AH;92025000AH0115;7235;0;T4;0.6220839788641489;4;1;1;0;0
3634.894991922455;2.246533;48.921336;92025000AN;92025000AN0484;4115;0;T3;0.5939113350843055;7;0;1;0;0
3685.503685503685;2.25553;48.922533;92025000AB;92025000AB0331;765;0;T4;0.08025163923293602;7;1;7;0;0
4669.77985323549;2.259933;48.92633;920250000T;920250000T0067;3190;0;T1;0.5846252869016562;5;1;5;0;0
4533.208333333333;2.25373;48.932497;920250000B;920250000B0250;10;1;T5;1.1106501690730994;3;0;0;0;0
6815.468164794008;2.256848;48.929046;920250000G;920250000G0046;6150;0;T4;0.7468989845444279;4;1;0;0;0
5708.810810810811;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0;T2;0.43977738942605216;10;0;4;0;0
6413.289446615922;2.239573;48.912638;92025000AZ;92025000AZ0189;6265;0;T3;1.5473887796111743;5;1;2;0;0
5684.285714285715;2.257204;48.924137;920250000E;920250000E0197;8825;0;T4;0.271078520306837;4;1;7;0;0
4907.216666666666;2.254908;48.932807;920250000A;920250000A0117;10;1;T3;1.1444470639261448;3;1;0;0;0
3770.283168946866;2.247156;48.921722;92025000AN;92025000AN0486;4115;0;T3;0.5407987512675918;7;0;1;0;0
4626.820388349514;2.238498;48.925608;92025000BX;92025000BX0193;4628;0;T4;1.217337274095387;6;0;1;0;1
6399.5354239256685;2.253261;48.916964;92025000AG;92025000AG0299;4442;0;T2;0.6239128577115864;4;0;1;0;0
4815.745393634841;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T1;0.7378413689384381;11;0;2;0;0
6564.705882352941;2.254965;48.92572;920250000E;920250000E0070;3685;0;T5;0.35790153139629727;6;1;7;0;0
4471.153846153846;2.255495;48.915246;92025000AJ;92025000AJ0072;2539;0;T3;0.8127269316906187;5;1;2;0;0
5038.461538461538;2.255495;48.915246;92025000AJ;92025000AJ0072;2539;0;T3;0.8127269316906187;5;1;2;0;0
5320.903225806452;2.24704;48.923102;92025000BK;92025000BK0160;70;1;T3;0.5457903438617205;8;0;3;0;0
5983.231707317073;2.254667;48.918471;92025000AF;92025000AF0140;5196;0;T1;0.4506804085794841;4;0;2;0;0
6664.791901012373;2.249391;48.921706;92025000AN;92025000AN0761;3170;0;T2;0.38060196905625987;11;0;2;0;0
4353.393085787452;2.263416;48.920805;920250000Y;920250000Y0160;9653;0;T2;0.6852762941020697;2;1;0;0;0
5767.441860465116;2.257353;48.92307;92025000AB;92025000AB0325;765;0;T2;0.22239195039794354;5;1;7;0;0
4164.077066500932;2.256375;48.92419;920250000E;920250000E0226;1650;0;T3;0.2338219091732961;4;1;7;0;0
5388.841927303466;2.251168;48.926291;920250000D;920250000D0014;5224;0;T3;0.48283058390300176;10;0;4;0;0
6008.8202866593165;2.233542;48.91039;92025000CF;92025000CF0198;1564;0;T3;2.040806979061709;5;1;4;1;0
4012.3456790123455;2.24707;48.919734;92025000AO;92025000AO0348;3170;0;T4;0.6224065749590943;3;0;1;0;0
4558.823529411765;2.260678;48.922666;920250000Z;920250000Z0136;9653;0;T4;0.4577969140299208;5;1;5;0;0
3112.203112203112;2.265311;48.933191;920250000L;920250000L0361;8567;0;T3;1.4294138352876773;6;1;1;0;0
7355.45;2.233693;48.922961;92025000BX;92025000BX0245;8136;1;T3;1.5208711691077514;5;0;1;0;1
6453.125;2.232061;48.912526;92025000BD;92025000BD0064;1564;1;T3;1.9810444676039318;4;0;2;1;0
5575.401888236796;2.255141;48.915672;92025000AJ;92025000AJ0011;2539;0;T4;0.7633865025797715;5;1;2;0;0
4950.842696629214;2.231436;48.914775;92025000BE;92025000BE0388;2573;0;T2;1.8929643730918173;4;0;2;1;0
4713.028906577293;2.247164;48.923188;92025000BK;92025000BK0159;65;0;T3;0.5380032271287364;8;0;3;0;0
4963.966560968579;2.260678;48.922666;920250000Z;920250000Z0136;9653;0;T4;0.4577969140299208;5;1;5;0;0
3689.2534474560152;2.252504;48.927653;920250000D;920250000D0129;145;0;T4;0.588036244762197;7;0;1;0;0
4254.457050243112;2.249474;48.925529;920250000C;920250000C0038;8120;0;T4;0.4940661112863473;9;0;3;0;0
4057.716836734694;2.22874;48.915832;92025000BF;92025000BF0298;4785;0;T3;2.0247778899025484;4;0;3;1;0
4859.270019974578;2.240354;48.920969;92025000BM;92025000BM0222;7210;0;T3;1.0462808498749094;3;0;0;0;0
5853.253825749846;2.236011;48.912683;92025000AZ;92025000AZ0066;1634;0;T3;1.737913515308311;2;1;3;1;0
3894.080996884735;2.25553;48.922533;92025000AB;92025000AB0331;765;0;T3;0.08025163923293602;7;1;7;0;0
4889.103182256509;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0;T3;0.8811966197986666;3;1;3;0;0
5610.0;2.236487;48.915104;92025000AX;92025000AX0233;775;0;T1;1.5526241009258492;5;0;1;1;0
4721.052631578948;2.2558;48.925945;920250000F;920250000F0032;3685;0;T2;0.3937274910909506;5;1;7;0;0
5016.216216216216;2.233542;48.91039;92025000CF;92025000CF0198;135;0;T4;2.040806979061709;5;1;4;1;0
4689.506172839506;2.26862;48.929634;920250000O;920250000O0009;3162;1;T4;1.3062427653471753;10;0;2;1;0
5870.561282932416;2.24826;48.924122;92025000BJ;92025000BJ0009;8825;0;T4;0.4863135198582641;9;0;3;0;0
4399.120175964808;2.262121;48.92368;920250000X;920250000X0212;22;0;T3;0.5778227008539003;3;1;5;0;0
2720.20725388601;2.260147;48.933013;920250000H;920250000H0298;159;0;T4;1.2396300362462165;5;1;0;0;0
3326.023391812865;2.238479;48.922782;92025000BM;92025000BM0292;7278;0;T4;1.1697043029568257;3;0;1;0;1
6145.833333333333;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1;T3;0.6198781987923042;10;0;3;0;0
6064.824885795084;2.266021;48.922241;920250000V;920250000V0305;4480;0;T3;0.849647192456604;4;0;1;0;0
5245.2830188679245;2.230952;48.914257;92025000BE;92025000BE0369;5130;0;T3;1.9510895990802724;4;0;3;1;0
2879.1394220628563;2.269937;48.932881;920250000M;920250000M0583;4876;0;T5;1.6179676829806695;6;0;2;1;0
6104.680900985453;2.232262;48.911353;92025000CF;92025000CF0225;1564;0;T5;2.0453601368126;2;0;2;1;0
6741.634335596508;2.253184;48.914837;92025000AJ;92025000AJ0197;3545;0;T4;0.8593958618720562;3;1;1;0;0
5344.585091420535;2.265536;48.928985;920250000R;920250000R0378;650;0;T2;1.0856070738795647;6;1;1;0;0
5185.526619036645;2.234813;48.920624;92025000BO;92025000BO0045;680;0;T2;1.4534241898580353;7;0;1;0;1
3280.5115373922717;2.246418;48.923215;92025000BK;92025000BK0147;70;0;T4;0.5925826712146662;8;0;2;0;0
4738.0389303256325;2.256345;48.930443;920250000H;920250000H0522;9614;0;T3;0.8920728291847486;3;1;0;0;0
5591.101123595506;2.24704;48.923102;92025000BK;92025000BK0160;70;1;T5;0.5457903438617205;8;0;3;0;0
3499.810821036701;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
4144.041154615604;2.259659;48.924277;920250000T;920250000T0106;6215;0;T2;0.42977345437785175;3;1;6;0;0
5802.968960863698;2.252954;48.922443;92025000AC;92025000AC0152;77;0;T2;0.1088862267404323;10;1;7;0;0
6715.235983528666;2.262478;48.922259;920250000Z;920250000Z0200;4480;0;T2;0.590145314465591;2;1;4;0;0
5044.510385756676;2.245552;48.920913;92025000AN;92025000AN0749;4115;0;T2;0.6751149740957274;5;0;1;0;0
6626.506024096386;2.249521;48.923529;92025000BJ;92025000BJ0134;3113;0;T2;0.37718044498153563;11;0;3;0;0
5807.730426164519;2.256458;48.922124;92025000AB;92025000AB0218;6158;0;T3;0.15467415117816496;8;1;7;0;0
6033.373241544448;2.255921;48.925048;920250000E;920250000E0090;1650;0;T4;0.3014137531202818;5;1;7;0;0
6882.205513784462;2.252037;48.920215;92025000AM;92025000AM0199;4442;0;T2;0.3108622582385732;4;0;5;0;0
5940.233236151603;2.251851;48.924228;92025000AC;92025000AC0231;8825;0;T1;0.26816267248070796;9;0;7;0;0
7820.51282051282;2.255168;48.929401;920250000G;920250000G0227;9614;1;T2;0.7670290717891718;4;1;0;0;0
5004.874086108855;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;0;T3;2.228351433811893;4;0;3;1;2
3856.146930693069;2.258133;48.936676;920250000H;920250000H0504;9614;1;T6+;1.5973379541683355;0;0;0;0;0
6250.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;0;T2;0.9253166348831384;10;0;1;0;0
5233.333333333333;2.230372;48.916426;92025000BF;92025000BF0122;1675;0;T2;1.8893358530587359;4;0;2;1;0
3267.380649845707;2.256345;48.930443;920250000H;920250000H0522;9614;0;T3;0.8920728291847486;3;1;0;0;0
5622.119815668203;2.238983;48.918708;92025000BH;92025000BH0121;4115;0;T3;1.2092271655665994;4;0;0;0;0
4740.8536585365855;2.246045;48.923739;92025000BK;92025000BK0197;8825;0;T4;0.6296130082712266;9;0;2;0;0
4787.55236385398;2.249767;48.923785;92025000BJ;92025000BJ0017;8825;0;T3;0.3698646553570032;10;0;4;0;0
4515.235457063712;2.239315;48.921881;92025000BM;92025000BM0176;7278;0;T3;1.110368243154138;2;0;0;0;1
4497.354497354498;2.235679;48.913889;92025000AY;92025000AY0020;7215;0;T1;1.6766445844894426;4;0;2;1;0
6222.409081353794;2.239573;48.912638;92025000AZ;92025000AZ0189;6265;0;T3;1.5473887796111743;5;1;2;0;0
3696.428571428572;2.271729;48.931355;920250000N;920250000N0439;6860;0;T3;1.603493293207373;6;0;3;2;0
2971.7682020802376;2.269937;48.932881;920250000M;920250000M0583;4876;0;T4;1.6179676829806695;6;0;2;1;0
6036.636136552873;2.259755;48.920119;920250000Z;920250000Z0183;3595;0;T1;0.4725911127369115;4;1;5;0;0
5024.659863945579;2.271487;48.929708;920250000O;920250000O0513;1512;0;T3;1.4833297706921469;6;0;3;2;0
6408.839779005525;2.255225;48.914896;92025000AJ;92025000AJ0061;3545;0;T3;0.8499028843892504;4;1;3;0;0
2813.147764287829;2.271729;48.931355;920250000N;920250000N0439;6860;0;T4;1.603493293207373;6;0;3;2;0
6258.486606591779;2.23158;48.913271;92025000BD;92025000BD0056;4270;0;T4;1.9657187214870808;4;0;4;1;0
6457.818081890629;2.256931;48.922358;92025000AB;92025000AB0109;6158;0;T2;0.18380560754886724;6;1;7;0;0
4381.114419396002;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
6397.058823529412;2.24704;48.923102;92025000BK;92025000BK0160;70;1;T4;0.5457903438617205;8;0;3;0;0
5406.26902008521;2.232262;48.911353;92025000CF;92025000CF0225;1481;0;T5;2.0453601368126;2;0;2;1;0
5048.412698412699;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
5480.0676747382895;2.255864;48.919717;92025000AF;92025000AF0025;1491;0;T5;0.3289104751503675;4;0;6;0;0
5598.270062469966;2.26087;48.925853;920250000T;920250000T0323;1511;0;T2;0.5997539799115706;4;1;5;0;0
5378.442854044676;2.233117;48.921747;92025000BO;92025000BO0642;7278;0;T3;1.5646812878628749;5;0;1;0;1
5099.923722349352;2.252956;48.923599;92025000AC;92025000AC0427;765;0;T4;0.16164556677447553;7;1;7;0;0
5909.534259936601;2.260521;48.923527;920250000X;920250000X0180;22;0;T4;0.45982760852771565;3;1;5;0;0
5502.59965337955;2.254889;48.921821;92025000AE;92025000AE0035;6158;0;T4;0.08462440150498497;8;1;7;0;0
5240.443896424168;2.237342;48.913496;92025000AY;92025000AY0155;25;0;T3;1.6052172574543733;3;1;1;0;0
5709.816190848651;2.253583;48.92694;920250000F;920250000F0008;9614;0;T4;0.49541380185159356;7;0;5;0;0
6260.321100917431;2.266966;48.92317;920250000V;920250000V0253;6210;0;T2;0.9211583025494028;5;0;1;0;0
5026.611472501479;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T2;0.7378413689384381;11;0;2;0;0
7963.836477987421;2.240103;48.913166;92025000AZ;92025000AZ0268;3170;0;T1;1.4783994181304398;6;1;1;0;0
5014.568317742678;2.254302;48.921131;92025000AE;92025000AE0009;6154;0;T4;0.15485359320378428;7;1;7;0;0
6665.608633550231;2.233495;48.910703;92025000CF;92025000CF0202;1564;0;T3;2.020578570166771;5;1;3;1;0
4756.006935843448;2.250827;48.920931;92025000AD;92025000AD0022;4416;0;T2;0.31807902857813863;9;0;4;0;0
3418.703919285992;2.247009;48.920969;92025000AN;92025000AN0485;3170;0;T4;0.5709341939559439;6;0;1;0;0
4671.488848704039;2.237342;48.913496;92025000AY;92025000AY0155;25;0;T4;1.6052172574543733;3;1;1;0;0
7206.537890044576;2.268964;48.928466;920250000Q;920250000Q0394;1512;0;T1;1.2532785766241272;6;0;2;1;0
4572.582089552238;2.26862;48.929634;920250000O;920250000O0009;3162;1;T4;1.3062427653471753;10;0;2;1;0
5225.863596102746;2.265426;48.924423;920250000X;920250000X0007;22;0;T2;0.8327738003580424;4;1;0;0;0
4072.52828788722;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
6711.906230721777;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;0;T4;0.851695790903137;4;1;2;0;0
6438.356164383561;2.261917;48.924412;920250000U;920250000U0232;22;0;T1;0.5872592417700258;4;1;5;0;0
4644.990046449901;2.257736;48.916146;92025000AG;92025000AG0268;7235;0;T4;0.7490609685653328;5;1;2;0;0
6142.857142857143;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0;T2;0.9108735981431915;5;1;3;0;0
4455.445544554455;2.238498;48.925608;92025000BX;92025000BX0193;4628;0;T4;1.217337274095387;6;0;1;0;1
4905.0;2.251851;48.924228;92025000AC;92025000AC0231;8825;0;T2;0.26816267248070796;9;0;7;0;0
5519.123423609676;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;0;T3;0.594040301557704;10;0;3;0;0
5538.461538461538;2.269149;48.925571;920250000P;920250000P0142;22;0;T2;1.1303778127751731;6;0;1;1;0
3397.088210105624;2.237491;48.922623;92025000BO;92025000BO0355;7278;0;T4;1.2418029933838883;5;0;0;0;1
5141.348244796521;2.254746;48.928869;920250000G;920250000G0140;9614;0;T2;0.7063511594458639;7;0;0;0;0
5564.024390243902;2.254667;48.918471;92025000AF;92025000AF0140;5196;0;T1;0.4506804085794841;4;0;2;0;0
5154.9970077797725;2.241498;48.924817;92025000BL;92025000BL0194;9970;0;T4;0.9818664230392968;9;0;1;0;1
6327.006327006327;2.251771;48.924594;92025000AC;92025000AC0429;9130;0;T2;0.3021231401667191;9;0;7;0;0
6112.6653102746695;2.268964;48.928466;920250000Q;920250000Q0394;1512;0;T2;1.2532785766241272;6;0;2;1;0
5886.736214605067;2.256931;48.922358;92025000AB;92025000AB0109;6158;0;T2;0.18380560754886724;6;1;7;0;0
4227.620453630385;2.260407;48.923087;920250000X;920250000X0181;4480;0;T4;0.44215750585683355;4;1;5;0;0
4370.8446195518345;2.241498;48.924817;92025000BL;92025000BL0194;9970;0;T4;0.9818664230392968;9;0;1;0;1
6498.866213151927;2.249391;48.921706;92025000AN;92025000AN0761;3170;0;T5;0.38060196905625987;11;0;2;0;0
7219.780219780219;2.258133;48.936676;920250000H;920250000H0504;9614;1;T3;1.5973379541683355;0;0;0;0;0
6865.464285714285;2.255184;48.914501;92025000AJ;92025000AJ0183;2539;0;T1;0.8935434584101901;5;1;3;0;0
4426.229508196721;2.252545;48.926706;920250000D;920250000D0079;9614;0;T3;0.4856125881095472;8;0;4;0;0
4508.856682769726;2.246603;48.923661;92025000BK;92025000BK0158;65;0;T2;0.5878122929267999;8;0;3;0;0
5269.83969740634;2.244163;48.925903;92025000BR;92025000BR0128;132;0;T3;0.8415107489153449;10;0;1;0;0
4190.476190476191;2.254327;48.924821;920250000E;920250000E0206;5110;0;T2;0.25593499129999087;6;1;7;0;0
6572.5;2.258593;48.931091;920250000H;920250000H0050;46;0;T2;1.0006057646587396;6;1;0;0;0
5447.368421052632;2.253413;48.92761;920250000D;920250000D0135;145;0;T2;0.5709070333549657;7;0;3;0;0
6469.002695417789;2.253161;48.927622;920250000D;920250000D0046;145;0;T1;0.5749387902411405;8;0;2;0;0
7107.25196977006;2.241155;48.912774;92025000AS;92025000AS0207;7110;0;T3;1.4567899426979694;6;1;0;0;0
6666.666666666667;2.233764;48.912542;92025000BD;92025000BD0099;25;0;T1;1.8779774989256086;3;0;2;1;0
3055.555555555556;2.240929;48.927356;92025000BR;92025000BR0272;8152;0;T4;1.1263894683588773;9;0;1;0;1
3731.831871153594;2.271265;48.926556;920250000P;920250000P0166;22;0;T4;1.312438731702037;10;0;1;1;0
5543.478260869565;2.256931;48.922358;92025000AB;92025000AB0109;6158;0;T3;0.18380560754886724;6;1;7;0;0
5535.714285714285;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1;T3;0.6198781987923042;10;0;3;0;0
5100.510051005101;2.263872;48.92055;920250000Y;920250000Y0166;9653;0;T2;0.7254924672824972;2;0;0;0;0
6000.0;2.257879;48.919849;92025000AE;92025000AE0216;660;0;T2;0.38984598845781726;4;1;5;0;0
5505.6505360765;2.260521;48.923527;920250000X;920250000X0180;9653;0;T4;0.45982760852771565;3;1;5;0;0
6378.181818181818;2.231116;48.916012;92025000BF;92025000BF0096;4795;0;T3;1.8560146367113886;4;0;2;1;0
4124.004550625711;2.247832;48.925286;92025000BJ;92025000BJ0105;3113;0;T4;0.573346987540092;8;0;3;0;0
5000.0;2.260521;48.923527;920250000X;920250000X0180;9653;0;T1;0.45982760852771565;3;1;5;0;0
6475.583864118896;2.253013;48.918602;92025000AF;92025000AF0240;4442;0;T1;0.44808115658151865;5;0;0;0;0
6455.142231947483;2.256212;48.916009;92025000AJ;92025000AJ0094;3645;0;T3;0.7357710130472123;5;1;2;0;0
4867.385601865345;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0;T2;0.8811966197986666;3;1;3;0;0
