prix_m2;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;construction_recente
5364.231838030964;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0
4861.730597680642;2.226574;48.915595;92025000BZ;92025000BZ0174;5288;0
4926.404494382023;2.253118;48.927534;920250000D;920250000D0047;0050;0
4275.128253847615;2.260147;48.933013;920250000H;920250000H0298;0159;0
5510.1315321720585;2.266893;48.926423;920250000Q;920250000Q0220;3110;0
5736.981465136805;2.241386;48.9124;92025000AR;92025000AR0169;7110;0
2662.3280579795887;2.240829;48.925084;92025000BR;92025000BR0210;9970;0
5857.309941520468;2.231736;48.913784;92025000BE;92025000BE0114;5130;0
5934.793683138054;2.254582;48.92739;920250000F;920250000F0170;5110;0
7479.858112276373;2.23158;48.913271;92025000BD;92025000BD0056;1580;0
4281.6950940742045;2.268521;48.928271;920250000Q;920250000Q0156;1512;0
5673.857185539289;2.238936;48.90986;92025000BC;92025000BC0123;3670;0
5921.160689843964;2.247969;48.914139;92025000AQ;92025000AQ0073;4660;0
4907.639680729761;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
5856.060606060606;2.253753;48.927312;920250000F;920250000F0013;9614;0
5052.526263131565;2.257353;48.92307;92025000AB;92025000AB0325;0765;0
6427.81875658588;2.235166;48.922476;92025000BO;92025000BO0443;7278;0
5365.8536585365855;2.237955;48.916647;92025000AX;92025000AX0351;6265;0
4734.631147540984;2.259755;48.920119;920250000Z;920250000Z0183;3595;0
5865.942857142857;2.25727;48.932916;920250000H;920250000H0475;3576;1
5275.229357798165;2.255816;48.930136;920250000H;920250000H0026;0046;0
5442.059523809524;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
7846.153846153846;2.260407;48.923087;920250000X;920250000X0181;4480;0
5496.784899398465;2.253028;48.918708;92025000AF;92025000AF0242;4442;0
5542.66563547306;2.268964;48.928466;920250000Q;920250000Q0394;8567;0
5983.30241187384;2.237955;48.916647;92025000AX;92025000AX0351;6265;0
4968.258349434171;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
3829.2529817953546;2.246656;48.920579;92025000AN;92025000AN0483;3170;0
5179.143162067388;2.240827;48.920005;92025000BH;92025000BH0186;0666;0
5988.372093023256;2.265458;48.920468;920250000Y;920250000Y0193;2549;0
3461.4818088083666;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;0
6315.789473684211;2.248984;48.918766;92025000AO;92025000AO0346;9680;0
5702.647657841141;2.255355;48.92065;92025000AE;92025000AE0215;1491;0
5368.098159509203;2.255355;48.92065;92025000AE;92025000AE0215;1491;0
6389.707022167106;2.255531;48.914927;92025000AJ;92025000AJ0062;3545;0
6073.040623717686;2.23829;48.92626;92025000BX;92025000BX0207;4628;0
5111.446287916876;2.254636;48.914403;92025000AJ;92025000AJ0190;2539;0
6174.426685198054;2.253261;48.916964;92025000AG;92025000AG0299;4442;0
6164.142303628038;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
5196.078431372549;2.261195;48.91762;92025000AH;92025000AH0245;6251;0
6342.254663422546;2.259853;48.920417;920250000Z;920250000Z0014;6158;0
6047.947402180886;2.235337;48.912893;92025000BD;92025000BD0347;1634;0
5722.191477587161;2.237206;48.909276;92025000BC;92025000BC0061;7212;0
4690.9843899331;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;0
5230.4192204700985;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
5512.121212121212;2.260234;48.924514;920250000T;920250000T0115;1512;0
6505.678571428572;2.233699;48.913435;92025000BD;92025000BD0020;1580;0
5825.810810810811;2.254908;48.932807;920250000A;920250000A0117;0010;1
5207.467741935484;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
5858.659831563529;2.260521;48.923527;920250000X;920250000X0180;9653;0
4017.9372197309417;2.256187;48.924289;920250000E;920250000E0192;1650;0
5463.093345446287;2.259685;48.924004;920250000T;920250000T0108;6215;0
2789.486734440863;2.269937;48.932881;920250000M;920250000M0583;4876;0
6923.076923076923;2.255168;48.929401;920250000G;920250000G0227;9614;1
5035.971223021583;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
4051.9207156639186;2.241985;48.925805;92025000BR;92025000BR0175;3200;0
6594.7152958689985;2.26011;48.920091;920250000Z;920250000Z0027;3595;0
6351.351351351352;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;0
5572.916666666667;2.239755;48.918714;92025000BH;92025000BH0357;4115;0
4045.8530006743085;2.249474;48.925529;920250000C;920250000C0038;8120;0
5769.2307692307695;2.242588;48.918722;92025000AU;92025000AU0124;5275;0
6506.4;2.240168;48.910976;92025000AZ;92025000AZ0257;0126;0
5559.335288367546;2.241498;48.924817;92025000BL;92025000BL0194;9970;0
5067.380468894222;2.25307;48.92445;920250000E;920250000E0017;9614;0
3894.71346068414;2.258727;48.93356;920250000H;920250000H0230;0130;0
5727.394034536891;2.254414;48.932964;920250000A;920250000A0118;4198;0
6973.777777777777;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
6492.063492063492;2.254244;48.932511;920250000B;920250000B0249;4198;1
5390.625;2.241189;48.91131;92025000AZ;92025000AZ0291;1646;0
7004.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
6063.829787234043;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;0
6265.137142857143;2.240246;48.910601;92025000BC;92025000BC0136;6265;0
3421.0526315789475;2.260462;48.925004;920250000T;920250000T0157;1512;0
5346.294046172539;2.262261;48.920069;920250000Z;920250000Z0195;8881;0
3565.768621236133;2.223412;48.917009;92025000BZ;92025000BZ0087;1530;0
3953.644970414201;2.258133;48.936676;920250000H;920250000H0504;9614;1
6075.547013601419;2.258029;48.917701;92025000AG;92025000AG0252;7235;0
6423.473433782712;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0
2748.4143763213533;2.271327;48.932649;920250000M;920250000M0584;4876;0
4751.346214760849;2.262478;48.922259;920250000Z;920250000Z0200;4480;0
6753.2467532467535;2.242093;48.916698;92025000AV;92025000AV0189;4270;0
4229.223937407486;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
6029.2039566650965;2.249579;48.923907;92025000BJ;92025000BJ0080;8825;0
4352.532679738562;2.254449;48.924652;920250000E;920250000E0062;5110;0
5066.72972972973;2.26862;48.929634;920250000O;920250000O0009;3162;1
6509.289006844531;2.257879;48.919849;92025000AE;92025000AE0216;0660;0
6501.62;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
6348.556215441327;2.232262;48.911353;92025000CF;92025000CF0225;1564;0
4729.859642376467;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
6741.935483870968;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
3091.4826498422713;2.247156;48.921722;92025000AN;92025000AN0486;4115;0
5437.100213219616;2.271046;48.929688;920250000O;920250000O0096;1512;0
6502.890173410404;2.255408;48.926728;920250000F;920250000F0051;0740;0
4845.814977973569;2.262645;48.919824;920250000Z;920250000Z0121;9636;0
3143.030671120559;2.260147;48.933013;920250000H;920250000H0298;0159;0
4785.75;2.26862;48.929634;920250000O;920250000O0009;3162;1
5331.205107741421;2.251771;48.924594;92025000AC;92025000AC0429;9130;0
6346.2514807920115;2.23158;48.913271;92025000BD;92025000BD0056;1564;0
5224.236641221374;2.235391;48.911017;92025000BD;92025000BD0209;3170;0
6235.294117647059;2.240597;48.910363;92025000BC;92025000BC0133;7212;0
6100.0;2.257378;48.914498;92025000AJ;92025000AJ0142;3545;0
5310.840362386754;2.242915;48.925927;92025000BR;92025000BR0290;3200;0
4758.064516129032;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;0
5700.0;2.26862;48.929634;920250000O;920250000O0009;3162;1
3458.126597504134;2.246418;48.923215;92025000BK;92025000BK0147;0070;0
3957.123334472156;2.246603;48.923661;92025000BK;92025000BK0158;0065;0
5873.514547193007;2.240168;48.910976;92025000AZ;92025000AZ0257;0126;0
5458.124552612741;2.264379;48.923386;920250000X;920250000X0213;3650;0
5344.021376085504;2.236954;48.91127;92025000AZ;92025000AZ0081;1634;0
3913.2047477744804;2.260147;48.933013;920250000H;920250000H0298;0159;0
4777.777777777777;2.264007;48.924674;920250000U;920250000U0182;0022;0
5683.459422283357;2.247944;48.913867;92025000AQ;92025000AQ0067;8595;0
5646.818181818182;2.24239;48.917732;92025000AV;92025000AV0209;3540;0
4189.647857445906;2.25167;48.92285;92025000AC;92025000AC0323;4115;0
3441.2280701754385;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;0
5481.481481481482;2.256551;48.914812;92025000AJ;92025000AJ0130;3645;0
6316.218418907905;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
4848.672019765287;2.263872;48.92055;920250000Y;920250000Y0166;9653;0
5575.757575757576;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
7407.407407407408;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
6161.137440758294;2.237959;48.910685;92025000AZ;92025000AZ0119;0125;0
5941.638835877862;2.254603;48.928704;920250000G;920250000G0004;9614;0
5200.0;2.257076;48.93355;920250000H;920250000H0476;6233;1
5356.862745098039;2.232656;48.922969;92025000BX;92025000BX0218;1572;0
2877.4799333636224;2.260147;48.933013;920250000H;920250000H0298;0159;0
5706.28094059406;2.235033;48.91047;92025000BC;92025000BC0001;1564;0
5727.031589100555;2.249055;48.924529;92025000BJ;92025000BJ0026;8825;0
6247.098543996623;2.253736;48.921387;92025000AD;92025000AD0076;6154;0
6334.455667789001;2.249055;48.924529;92025000BJ;92025000BJ0026;8825;0
6338.739696889125;2.239262;48.912574;92025000AZ;92025000AZ0156;3170;0
5160.714285714285;2.238983;48.918708;92025000BH;92025000BH0121;4115;0
7520.564042303173;2.249901;48.914938;92025000AK;92025000AK0003;0115;0
4712.241653418124;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0
5108.503031245143;2.24232;48.922585;92025000BK;92025000BK0237;7278;0
3647.3200126863303;2.260147;48.933013;920250000H;920250000H0298;0159;0
4671.365349942633;2.23829;48.92626;92025000BX;92025000BX0207;4628;0
4041.4783302313217;2.261475;48.920873;920250000Z;920250000Z0092;8881;0
4867.643583077286;2.265536;48.928985;920250000R;920250000R0378;0650;0
6527.590847913863;2.253772;48.920731;92025000AD;92025000AD0095;6154;0
4193.548387096775;2.247127;48.924546;92025000BJ;92025000BJ0094;8825;0
6265.470297029703;2.235033;48.91047;92025000BC;92025000BC0001;1564;0
6370.219506675719;2.258207;48.928022;920250000F;920250000F0090;4138;0
6351.89533713519;2.253583;48.92694;920250000F;920250000F0008;9614;0
4685.362517099863;2.257722;48.922098;92025000AB;92025000AB0322;6158;0
3535.211267605634;2.252901;48.917886;92025000AG;92025000AG0002;4442;0
5627.009646302251;2.256677;48.916967;92025000AG;92025000AG0194;4765;0
6011.9047619047615;2.255757;48.921498;92025000AE;92025000AE0046;6158;0
5326.009075710533;2.264766;48.928949;920250000R;920250000R0331;6127;0
6524.057142857143;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
4924.242424242425;2.237206;48.909276;92025000BC;92025000BC0061;7212;0
3275.9729816661306;2.260147;48.933013;920250000H;920250000H0298;0159;0
4730.928444707274;2.240829;48.925084;92025000BR;92025000BR0210;9970;0
6289.308176100629;2.242488;48.911541;92025000AR;92025000AR0057;9680;0
5737.791932059448;2.258424;48.917583;92025000AH;92025000AH0115;7235;0
3634.894991922455;2.246533;48.921336;92025000AN;92025000AN0484;4115;0
3685.503685503685;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
4669.77985323549;2.259933;48.92633;920250000T;920250000T0067;3190;0
4533.208333333333;2.25373;48.932497;920250000B;920250000B0250;0010;1
6815.468164794008;2.256848;48.929046;920250000G;920250000G0046;6150;0
5708.810810810811;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0
6413.289446615922;2.239573;48.912638;92025000AZ;92025000AZ0189;6265;0
5684.285714285715;2.257204;48.924137;920250000E;920250000E0197;8825;0
4907.216666666666;2.254908;48.932807;920250000A;920250000A0117;0010;1
3770.283168946866;2.247156;48.921722;92025000AN;92025000AN0486;4115;0
4626.820388349514;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
6399.5354239256685;2.253261;48.916964;92025000AG;92025000AG0299;4442;0
4815.745393634841;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
6564.705882352941;2.254965;48.92572;920250000E;920250000E0070;3685;0
4471.153846153846;2.255495;48.915246;92025000AJ;92025000AJ0072;2539;0
5038.461538461538;2.255495;48.915246;92025000AJ;92025000AJ0072;2539;0
5320.903225806452;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
5983.231707317073;2.254667;48.918471;92025000AF;92025000AF0140;5196;0
6664.791901012373;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
4353.393085787452;2.263416;48.920805;920250000Y;920250000Y0160;9653;0
5767.441860465116;2.257353;48.92307;92025000AB;92025000AB0325;0765;0
4164.077066500932;2.256375;48.92419;920250000E;920250000E0226;1650;0
5388.841927303466;2.251168;48.926291;920250000D;920250000D0014;5224;0
6008.8202866593165;2.233542;48.91039;92025000CF;92025000CF0198;1564;0
4012.3456790123455;2.24707;48.919734;92025000AO;92025000AO0348;3170;0
4558.823529411765;2.260678;48.922666;920250000Z;920250000Z0136;9653;0
3112.203112203112;2.265311;48.933191;920250000L;920250000L0361;8567;0
7355.45;2.233693;48.922961;92025000BX;92025000BX0245;8136;1
6453.125;2.232061;48.912526;92025000BD;92025000BD0064;1564;1
5575.4018882367955;2.255141;48.915672;92025000AJ;92025000AJ0011;2539;0
4950.842696629214;2.231436;48.914775;92025000BE;92025000BE0388;2573;0
4713.028906577293;2.247164;48.923188;92025000BK;92025000BK0159;0065;0
4963.966560968579;2.260678;48.922666;920250000Z;920250000Z0136;9653;0
3689.2534474560152;2.252504;48.927653;920250000D;920250000D0129;0145;0
4254.457050243112;2.249474;48.925529;920250000C;920250000C0038;8120;0
4057.716836734694;2.22874;48.915832;92025000BF;92025000BF0298;4785;0
4859.270019974578;2.240354;48.920969;92025000BM;92025000BM0222;7210;0
5853.253825749846;2.236011;48.912683;92025000AZ;92025000AZ0066;1634;0
3894.080996884735;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
4889.103182256509;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0
5610.0;2.236487;48.915104;92025000AX;92025000AX0233;0775;0
4721.0526315789475;2.2558;48.925945;920250000F;920250000F0032;3685;0
5016.216216216216;2.233542;48.91039;92025000CF;92025000CF0198;0135;0
4689.506172839506;2.26862;48.929634;920250000O;920250000O0009;3162;1
5870.561282932416;2.24826;48.924122;92025000BJ;92025000BJ0009;8825;0
4399.1201759648075;2.262121;48.92368;920250000X;920250000X0212;0022;0
2720.20725388601;2.260147;48.933013;920250000H;920250000H0298;0159;0
3326.023391812865;2.238479;48.922782;92025000BM;92025000BM0292;7278;0
6145.833333333333;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
6064.824885795084;2.266021;48.922241;920250000V;920250000V0305;4480;0
5245.2830188679245;2.230952;48.914257;92025000BE;92025000BE0369;5130;0
2879.1394220628563;2.269937;48.932881;920250000M;920250000M0583;4876;0
6104.680900985453;2.232262;48.911353;92025000CF;92025000CF0225;1564;0
6741.634335596508;2.253184;48.914837;92025000AJ;92025000AJ0197;3545;0
5344.585091420535;2.265536;48.928985;920250000R;920250000R0378;0650;0
5185.526619036645;2.234813;48.920624;92025000BO;92025000BO0045;0680;0
3280.5115373922713;2.246418;48.923215;92025000BK;92025000BK0147;0070;0
4738.0389303256325;2.256345;48.930443;920250000H;920250000H0522;9614;0
5591.101123595506;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
3499.810821036701;2.260147;48.933013;920250000H;920250000H0298;0159;0
4144.041154615604;2.259659;48.924277;920250000T;920250000T0106;6215;0
5802.968960863698;2.252954;48.922443;92025000AC;92025000AC0152;0077;0
6715.235983528666;2.262478;48.922259;920250000Z;920250000Z0200;4480;0
5044.510385756676;2.245552;48.920913;92025000AN;92025000AN0749;4115;0
6626.506024096386;2.249521;48.923529;92025000BJ;92025000BJ0134;3113;0
5807.730426164519;2.256458;48.922124;92025000AB;92025000AB0218;6158;0
6033.373241544448;2.255921;48.925048;920250000E;920250000E0090;1650;0
6882.205513784462;2.252037;48.920215;92025000AM;92025000AM0199;4442;0
5940.233236151603;2.251851;48.924228;92025000AC;92025000AC0231;8825;0
7820.51282051282;2.255168;48.929401;920250000G;920250000G0227;9614;1
5004.8740861088545;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;0
3856.1469306930694;2.258133;48.936676;920250000H;920250000H0504;9614;1
6250.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;0
5233.333333333333;2.230372;48.916426;92025000BF;92025000BF0122;1675;0
3267.380649845707;2.256345;48.930443;920250000H;920250000H0522;9614;0
5622.119815668203;2.238983;48.918708;92025000BH;92025000BH0121;4115;0
4740.8536585365855;2.246045;48.923739;92025000BK;92025000BK0197;8825;0
4787.55236385398;2.249767;48.923785;92025000BJ;92025000BJ0017;8825;0
4515.235457063712;2.239315;48.921881;92025000BM;92025000BM0176;7278;0
4497.354497354498;2.235679;48.913889;92025000AY;92025000AY0020;7215;0
6222.409081353794;2.239573;48.912638;92025000AZ;92025000AZ0189;6265;0
3696.4285714285716;2.271729;48.931355;920250000N;920250000N0439;6860;0
2971.7682020802376;2.269937;48.932881;920250000M;920250000M0583;4876;0
6036.636136552873;2.259755;48.920119;920250000Z;920250000Z0183;3595;0
5024.659863945579;2.271487;48.929708;920250000O;920250000O0513;1512;0
6408.839779005525;2.255225;48.914896;92025000AJ;92025000AJ0061;3545;0
2813.147764287829;2.271729;48.931355;920250000N;920250000N0439;6860;0
6258.486606591779;2.23158;48.913271;92025000BD;92025000BD0056;4270;0
6457.818081890629;2.256931;48.922358;92025000AB;92025000AB0109;6158;0
4381.114419396002;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
6397.058823529412;2.24704;48.923102;92025000BK;92025000BK0160;0070;1
5406.26902008521;2.232262;48.911353;92025000CF;92025000CF0225;1481;0
5048.412698412699;2.26862;48.929634;920250000O;920250000O0009;3162;1
5480.0676747382895;2.255864;48.919717;92025000AF;92025000AF0025;1491;0
5598.270062469966;2.26087;48.925853;920250000T;920250000T0323;1511;0
5378.442854044676;2.233117;48.921747;92025000BO;92025000BO0642;7278;0
5099.923722349352;2.252956;48.923599;92025000AC;92025000AC0427;0765;0
5909.534259936601;2.260521;48.923527;920250000X;920250000X0180;0022;0
5502.59965337955;2.254889;48.921821;92025000AE;92025000AE0035;6158;0
5240.443896424168;2.237342;48.913496;92025000AY;92025000AY0155;0025;0
5709.816190848651;2.253583;48.92694;920250000F;920250000F0008;9614;0
6260.321100917431;2.266966;48.92317;920250000V;920250000V0253;6210;0
5026.611472501479;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
7963.836477987421;2.240103;48.913166;92025000AZ;92025000AZ0268;3170;0
5014.568317742678;2.254302;48.921131;92025000AE;92025000AE0009;6154;0
6665.6086335502305;2.233495;48.910703;92025000CF;92025000CF0202;1564;0
4756.006935843448;2.250827;48.920931;92025000AD;92025000AD0022;4416;0
3418.7039192859916;2.247009;48.920969;92025000AN;92025000AN0485;3170;0
4671.488848704039;2.237342;48.913496;92025000AY;92025000AY0155;0025;0
7206.537890044576;2.268964;48.928466;920250000Q;920250000Q0394;1512;0
4572.582089552238;2.26862;48.929634;920250000O;920250000O0009;3162;1
5225.863596102746;2.265426;48.924423;920250000X;920250000X0007;0022;0
4072.52828788722;2.260147;48.933013;920250000H;920250000H0298;0159;0
6711.906230721777;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;0
6438.356164383561;2.261917;48.924412;920250000U;920250000U0232;0022;0
4644.990046449901;2.257736;48.916146;92025000AG;92025000AG0268;7235;0
6142.857142857143;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0
4455.445544554455;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
4905.0;2.251851;48.924228;92025000AC;92025000AC0231;8825;0
5519.123423609676;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;0
5538.461538461538;2.269149;48.925571;920250000P;920250000P0142;0022;0
3397.0882101056236;2.237491;48.922623;92025000BO;92025000BO0355;7278;0
5141.348244796521;2.254746;48.928869;920250000G;920250000G0140;9614;0
5564.024390243902;2.254667;48.918471;92025000AF;92025000AF0140;5196;0
5154.9970077797725;2.241498;48.924817;92025000BL;92025000BL0194;9970;0
6327.0063270063265;2.251771;48.924594;92025000AC;92025000AC0429;9130;0
6112.6653102746695;2.268964;48.928466;920250000Q;920250000Q0394;1512;0
5886.736214605067;2.256931;48.922358;92025000AB;92025000AB0109;6158;0
4227.620453630385;2.260407;48.923087;920250000X;920250000X0181;4480;0
4370.8446195518345;2.241498;48.924817;92025000BL;92025000BL0194;9970;0
6498.866213151927;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
7219.780219780219;2.258133;48.936676;920250000H;920250000H0504;9614;1
6865.464285714285;2.255184;48.914501;92025000AJ;92025000AJ0183;2539;0
4426.229508196721;2.252545;48.926706;920250000D;920250000D0079;9614;0
4508.856682769726;2.246603;48.923661;92025000BK;92025000BK0158;0065;0
5269.83969740634;2.244163;48.925903;92025000BR;92025000BR0128;0132;0
4190.476190476191;2.254327;48.924821;920250000E;920250000E0206;5110;0
6572.5;2.258593;48.931091;920250000H;920250000H0050;0046;0
5447.368421052632;2.253413;48.92761;920250000D;920250000D0135;0145;0
6469.002695417789;2.253161;48.927622;920250000D;920250000D0046;0145;0
7107.25196977006;2.241155;48.912774;92025000AS;92025000AS0207;7110;0
6666.666666666667;2.233764;48.912542;92025000BD;92025000BD0099;0025;0
3055.5555555555557;2.240929;48.927356;92025000BR;92025000BR0272;8152;0
3731.831871153594;2.271265;48.926556;920250000P;920250000P0166;0022;0
5543.478260869565;2.256931;48.922358;92025000AB;92025000AB0109;6158;0
5535.714285714285;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
5100.510051005101;2.263872;48.92055;920250000Y;920250000Y0166;9653;0
6000.0;2.257879;48.919849;92025000AE;92025000AE0216;0660;0
5505.6505360764995;2.260521;48.923527;920250000X;920250000X0180;9653;0
6378.181818181818;2.231116;48.916012;92025000BF;92025000BF0096;4795;0
4124.004550625711;2.247832;48.925286;92025000BJ;92025000BJ0105;3113;0
5000.0;2.260521;48.923527;920250000X;920250000X0180;9653;0
6475.583864118896;2.253013;48.918602;92025000AF;92025000AF0240;4442;0
6455.142231947483;2.256212;48.916009;92025000AJ;92025000AJ0094;3645;0
4867.385601865345;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0
4537.037037037037;2.260521;48.923527;920250000X;920250000X0180;9653;0
5091.42053445851;2.253146;48.927011;920250000D;920250000D0071;5280;0
3878.3269961977185;2.271046;48.929688;920250000O;920250000O0096;1512;0
4007.6923076923076;2.254586;48.914914;92025000AJ;92025000AJ0218;3545;0
4442.7393055821985;2.255355;48.92065;92025000AE;92025000AE0215;1491;0
5898.876404494382;2.26215;48.924857;920250000U;920250000U0189;6235;0
7647.058823529412;2.255921;48.925048;920250000E;920250000E0090;1650;0
6967.509025270759;2.257246;48.915329;92025000AJ;92025000AJ0121;9611;0
6927.173913043478;2.265793;48.922631;920250000V;920250000V0007;9120;0
5256.634408602151;2.26862;48.929634;920250000O;920250000O0009;3162;1
2748.2823235477827;2.271327;48.932649;920250000M;920250000M0584;4876;0
6006.69099756691;2.263872;48.92055;920250000Y;920250000Y0166;9653;0
4705.737704918033;2.24232;48.922585;92025000BK;92025000BK0237;8825;0
4453.636363636364;2.23829;48.92626;92025000BX;92025000BX0207;4628;0
3484.9513464584747;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
4547.630445189086;2.262814;48.923619;920250000X;920250000X0145;0022;0
5812.715170989212;2.232628;48.915403;92025000BE;92025000BE0041;1634;0
5172.413793103448;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
5350.920856147337;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;0
5120.481927710844;2.26862;48.929634;920250000O;920250000O0009;3162;1
4770.084337349397;2.26862;48.929634;920250000O;920250000O0009;3162;1
6665.925925925926;2.236378;48.911431;92025000BD;92025000BD0232;1634;0
4364.089775561098;2.256931;48.922358;92025000AB;92025000AB0109;6158;0
5714.285714285715;2.232061;48.912526;92025000BD;92025000BD0064;1564;1
5363.825363825364;2.232262;48.911353;92025000CF;92025000CF0225;1481;0
6000.0;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;0
4855.45633419101;2.233117;48.921747;92025000BO;92025000BO0642;7278;0
5153.888180659261;2.257416;48.914119;92025000AJ;92025000AJ0150;9611;0
5257.009345794392;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
6348.628307841709;2.251921;48.921641;92025000AD;92025000AD0118;4442;0
4770.634146341464;2.26862;48.929634;920250000O;920250000O0009;3162;1
3614.265152726691;2.264319;48.930961;920250000J;920250000J0066;8556;0
3936.6485914561567;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
6388.524590163935;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0
5509.475;2.235166;48.922476;92025000BO;92025000BO0443;7278;0
6833.333333333333;2.260675;48.914775;92025000AI;92025000AI0093;3178;0
5951.1158342189165;2.256458;48.922124;92025000AB;92025000AB0218;6158;0
5382.330147248773;2.242915;48.925927;92025000BR;92025000BR0290;3200;0
6983.227104998323;2.257306;48.917849;92025000AG;92025000AG0210;6251;0
4633.715798764342;2.246418;48.923215;92025000BK;92025000BK0147;0070;0
6347.65625;2.240597;48.910363;92025000BC;92025000BC0133;7212;0
5427.480916030534;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
4893.149590573197;2.260664;48.923117;920250000X;920250000X0175;4480;0
3537.866224433388;2.260147;48.933013;920250000H;920250000H0298;0159;0
6879.825680272109;2.233495;48.910703;92025000CF;92025000CF0202;1564;0
3502.9697624190067;2.247009;48.920969;92025000AN;92025000AN0485;3170;0
5383.360522022839;2.240103;48.913166;92025000AZ;92025000AZ0268;3170;0
3951.2676983865654;2.232826;48.916421;92025000BG;92025000BG0287;4115;0
4216.666666666667;2.256551;48.914812;92025000AJ;92025000AJ0130;3545;0
3533.3333333333335;2.265782;48.932888;920250000L;920250000L0363;8567;0
4553.039332538736;2.265332;48.929755;920250000J;920250000J0087;6127;0
6890.8585331942995;2.259399;48.917493;92025000AH;92025000AH0077;6251;0
4921.856776300444;2.253466;48.927905;920250000D;920250000D0113;9614;0
5802.59652173913;2.233693;48.922961;92025000BX;92025000BX0245;8136;1
3902.2414258709155;2.261917;48.924412;920250000U;920250000U0232;0022;0
5433.587301587301;2.240597;48.910363;92025000BC;92025000BC0133;7212;0
6988.352745424293;2.255887;48.914887;92025000AJ;92025000AJ0063;3545;0
7000.0;2.256677;48.916967;92025000AG;92025000AG0194;4765;0
4806.0118839566585;2.238479;48.91359;92025000AY;92025000AY0142;0025;0
5595.76345984113;2.240995;48.910661;92025000BC;92025000BC0147;1646;0
4742.872368771649;2.252221;48.923766;92025000AC;92025000AC0343;9629;0
5067.573908962928;2.253048;48.916459;92025000AG;92025000AG0090;4442;0
5431.818181818182;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
4698.497241772874;2.248144;48.923333;92025000BJ;92025000BJ0095;4245;0
5156.25;2.244163;48.925903;92025000BR;92025000BR0128;0132;0
5852.650906587101;2.253261;48.916964;92025000AG;92025000AG0299;4442;0
5353.225;2.235166;48.922476;92025000BO;92025000BO0443;7278;0
4749.183734045711;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0
4933.678421222905;2.268964;48.928466;920250000Q;920250000Q0394;1512;0
5037.783375314862;2.247969;48.914139;92025000AQ;92025000AQ0073;4660;0
