valeur_fonciere;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;lots_surface_logement;nombre_pieces_principales;construction_recente
253000.0;2.255816;48.930136;920250000H;920250000H0026;0046;47.96;3.0;0
457133.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;84.0;4.0;1
102000.0;2.260407;48.923087;920250000X;920250000X0181;4480;13.0;1.0;0
265000.0;2.253028;48.918708;92025000AF;92025000AF0242;4442;48.21;3.0;0
215000.0;2.268964;48.928466;920250000Q;920250000Q0394;8567;38.79;2.0;0
129000.0;2.237955;48.916647;92025000AX;92025000AX0351;6265;21.56;1.0;0
360000.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;72.46;3.0;0
305000.0;2.246656;48.920579;92025000AN;92025000AN0483;3170;79.65;4.0;0
339700.0;2.240827;48.920005;92025000BH;92025000BH0186;0666;65.59;3.0;0
515000.0;2.265458;48.920468;920250000Y;920250000Y0193;2549;86.0;3.0;0
235000.0;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;67.89;4.0;0
528000.0;2.248984;48.918766;92025000AO;92025000AO0346;9680;83.6;2.0;0
308000.0;2.255355;48.92065;92025000AE;92025000AE0215;1491;54.01;3.0;0
280000.0;2.255355;48.92065;92025000AE;92025000AE0215;1491;52.16;3.0;0
412200.0;2.255531;48.914927;92025000AJ;92025000AJ0062;3545;64.51;3.0;0
148000.0;2.23829;48.92626;92025000BX;92025000BX0207;4628;24.37;1.0;0
305000.0;2.254636;48.914403;92025000AJ;92025000AJ0190;2539;59.67;3.0;0
266550.0;2.253261;48.916964;92025000AG;92025000AG0299;4442;43.17;2.0;0
175000.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;28.39;1.0;0
265000.0;2.261195;48.91762;92025000AH;92025000AH0245;6251;51.0;3.0;0
391000.0;2.259853;48.920417;920250000Z;920250000Z0014;6158;61.65;3.0;0
377150.0;2.235337;48.912893;92025000BD;92025000BD0347;1634;62.36;4.0;0
206800.0;2.237206;48.909276;92025000BC;92025000BC0061;7212;36.14;2.0;0
294500.0;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;62.78;3.0;0
175794.39;2.246255;48.926389;92025000BS;92025000BS0012;7165;33.61;2.0;0
363800.0;2.260234;48.924514;920250000T;920250000T0115;1512;66.0;3.0;0
182159.0;2.233699;48.913435;92025000BD;92025000BD0020;1580;28.0;2.0;0
215555.0;2.254908;48.932807;920250000A;920250000A0117;0010;37.0;2.0;1
322863.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;62.0;3.0;1
480000.0;2.260521;48.923527;920250000X;920250000X0180;9653;81.93;3.0;0
224000.0;2.256187;48.924289;920250000E;920250000E0192;1650;55.75;3.0;0
481080.0;2.259685;48.924004;920250000T;920250000T0108;6215;88.06;5.0;0
225000.0;2.269937;48.932881;920250000M;920250000M0583;4876;80.66;4.0;0
270000.0;2.255168;48.929401;920250000G;920250000G0227;9614;39.0;2.0;1
210000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;41.7;3.0;0
231000.0;2.241985;48.925805;92025000BR;92025000BR0175;3200;57.01;3.0;0
177200.0;2.26011;48.920091;920250000Z;920250000Z0027;3595;26.87;2.0;0
235000.0;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;37.0;2.0;0
107000.0;2.239755;48.918714;92025000BH;92025000BH0357;4115;19.2;1.0;0
300000.0;2.249474;48.925529;920250000C;920250000C0038;8120;74.15;3.0;0
360000.0;2.242588;48.918722;92025000AU;92025000AU0124;5275;62.4;3.0;0
487980.0;2.240168;48.910976;92025000AZ;92025000AZ0257;0126;75.0;4.0;0
341232.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;61.38;3.0;0
274500.0;2.25307;48.92445;920250000E;920250000E0017;9614;54.17;2.0;0
175340.0;2.258727;48.93356;920250000H;920250000H0230;0130;45.02;2.0;0
364835.0;2.254414;48.932964;920250000A;920250000A0118;4198;63.7;3.0;0
313820.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;45.0;2.0;1
409000.0;2.254244;48.932511;920250000B;920250000B0249;4198;63.0;3.0;1
172500.0;2.241189;48.91131;92025000AZ;92025000AZ0291;1646;32.0;2.0;0
175100.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;25.0;1.0;0
285000.0;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;47.0;2.0;0
219279.8;2.240246;48.910601;92025000BC;92025000BC0136;6265;35.0;2.0;0
195000.0;2.260462;48.925004;920250000T;920250000T0157;1512;57.0;3.0;0
220000.0;2.262261;48.920069;920250000Z;920250000Z0195;8881;41.15;2.0;0
90000.0;2.223412;48.917009;92025000BZ;92025000BZ0087;1530;25.24;1.0;0
334083.0;2.258133;48.936676;920250000H;920250000H0504;9614;84.5;3.0;1
410950.0;2.258029;48.917701;92025000AG;92025000AG0252;7235;67.64;2.0;0
81000.0;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;12.61;1.0;0
221000.0;2.271327;48.932649;920250000M;920250000M0584;4876;80.41;4.0;0
150000.0;2.262478;48.922259;920250000Z;920250000Z0200;4480;31.57;1.0;0
130000.0;2.242093;48.916698;92025000AV;92025000AV0189;4270;19.25;1.0;0
200000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;47.29;3.0;0
256000.0;2.249579;48.923907;92025000BJ;92025000BJ0080;8825;42.46;2.0;0
213100.0;2.254449;48.924652;920250000E;920250000E0062;5110;48.96;2.0;0
374938.0;2.26862;48.929634;920250000O;920250000O0009;3162;74.0;3.0;1
466000.0;2.257879;48.919849;92025000AE;92025000AE0216;0660;71.59;3.0;0
325081.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;50.0;2.0;1
310000.0;2.232262;48.911353;92025000CF;92025000CF0225;1564;48.83;2.0;0
246000.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;52.01;2.0;0
418000.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;62.0;3.0;1
245000.0;2.247156;48.921722;92025000AN;92025000AN0486;4115;79.25;4.0;0
255000.0;2.271046;48.929688;920250000O;920250000O0096;1512;46.9;2.0;0
270000.0;2.255408;48.926728;920250000F;920250000F0051;0740;41.52;3.0;0
330000.0;2.262645;48.919824;920250000Z;920250000Z0121;9636;68.1;4.0;0
207000.0;2.260147;48.933013;920250000H;920250000H0298;0159;65.86;4.0;0
478575.0;2.26862;48.929634;920250000O;920250000O0009;3162;100.0;4.0;1
334000.0;2.251771;48.924594;92025000AC;92025000AC0429;9130;62.65;3.0;0
375000.0;2.23158;48.913271;92025000BD;92025000BD0056;1564;59.09;3.0;0
219000.0;2.235391;48.911017;92025000BD;92025000BD0209;3170;41.92;2.0;0
106000.0;2.240597;48.910363;92025000BC;92025000BC0133;7212;17.0;2.0;0
122000.0;2.257378;48.914498;92025000AJ;92025000AJ0142;3545;20.0;2.0;0
170000.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;32.01;1.0;0
295000.0;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;62.0;3.0;0
513000.0;2.26862;48.929634;920250000O;920250000O0009;3162;90.0;4.0;1
230000.0;2.246418;48.923215;92025000BK;92025000BK0147;0070;66.51;3.0;0
231650.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;58.54;3.0;0
430000.0;2.240168;48.910976;92025000AZ;92025000AZ0257;0126;73.21;4.0;0
305000.0;2.264379;48.923386;920250000X;920250000X0213;3650;55.88;3.0;0
80000.0;2.236954;48.91127;92025000AZ;92025000AZ0081;1634;14.97;1.0;0
211000.0;2.260147;48.933013;920250000H;920250000H0298;0159;53.92;3.0;0
215000.0;2.264007;48.924674;920250000U;920250000U0182;0022;45.0;2.0;0
330550.0;2.247944;48.913867;92025000AQ;92025000AQ0067;8595;58.16;2.0;0
124230.0;2.24239;48.917732;92025000AV;92025000AV0209;3540;22.0;1.0;0
197500.0;2.25167;48.92285;92025000AC;92025000AC0323;4115;47.14;3.0;0
196150.0;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;57.0;3.0;0
185000.0;2.256551;48.914812;92025000AJ;92025000AJ0130;3645;33.75;2.0;0
155000.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;24.54;1.0;0
157000.0;2.263872;48.92055;920250000Y;920250000Y0166;9653;32.38;2.0;0
368000.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;66.0;3.0;1
200000.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;27.0;1.0;1
91000.0;2.237959;48.910685;92025000AZ;92025000AZ0119;0125;14.77;1.0;0
249073.5;2.254603;48.928704;920250000G;920250000G0004;9614;41.92;2.0;0
286000.0;2.257076;48.93355;920250000H;920250000H0476;6233;55.0;3.0;1
341500.0;2.232656;48.922969;92025000BX;92025000BX0218;1572;63.75;3.0;0
190000.0;2.260147;48.933013;920250000H;920250000H0298;0159;66.03;4.0;0
368854.0;2.235033;48.91047;92025000BC;92025000BC0001;1564;64.64;3.0;0
475000.0;2.249055;48.924529;92025000BJ;92025000BJ0026;8825;82.94;4.0;0
296050.0;2.253736;48.921387;92025000AD;92025000AD0076;6154;47.39;2.0;0
395080.0;2.249055;48.924529;92025000BJ;92025000BJ0026;8825;62.37;3.0;0
238400.0;2.239262;48.912574;92025000AZ;92025000AZ0156;3170;37.61;2.0;0
289000.0;2.238983;48.918708;92025000BH;92025000BH0121;4115;56.0;2.0;0
128000.0;2.249901;48.914938;92025000AK;92025000AK0003;0115;17.02;1.0;0
59280.0;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;12.58;1.0;0
328630.0;2.24232;48.922585;92025000BK;92025000BK0237;7278;64.33;3.0;0
230000.0;2.260147;48.933013;920250000H;920250000H0298;0159;63.06;4.0;0
285000.0;2.23829;48.92626;92025000BX;92025000BX0207;4628;61.01;3.0;0
152000.0;2.261475;48.920873;920250000Z;920250000Z0092;8881;37.61;1.0;0
205950.0;2.265536;48.928985;920250000R;920250000R0378;0650;42.31;2.0;0
291000.0;2.253772;48.920731;92025000AD;92025000AD0095;6154;44.58;2.0;0
260000.0;2.247127;48.924546;92025000BJ;92025000BJ0094;8825;62.0;3.0;0
405000.0;2.235033;48.91047;92025000BC;92025000BC0001;1564;64.64;3.0;0
563000.0;2.258207;48.928022;920250000F;920250000F0090;4138;88.38;4.0;0
378700.0;2.253583;48.92694;920250000F;920250000F0008;9614;59.62;3.0;0
274000.0;2.257722;48.922098;92025000AB;92025000AB0322;6158;58.48;2.0;0
251000.0;2.252901;48.917886;92025000AG;92025000AG0002;4442;71.0;4.0;0
315000.0;2.256677;48.916967;92025000AG;92025000AG0194;4765;55.98;3.0;0
328250.0;2.255757;48.921498;92025000AE;92025000AE0046;6158;54.6;3.0;0
223000.0;2.264766;48.928949;920250000R;920250000R0331;6127;41.87;2.0;0
228342.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;35.0;1.0;1
247000.0;2.237206;48.909276;92025000BC;92025000BC0061;7212;50.16;3.0;0
203700.0;2.260147;48.933013;920250000H;920250000H0298;0159;62.18;4.0;0
320000.0;2.240829;48.925084;92025000BR;92025000BR0210;9970;67.64;4.0;0
260000.0;2.242488;48.911541;92025000AR;92025000AR0057;9680;41.34;2.0;0
432400.0;2.258424;48.917583;92025000AH;92025000AH0115;7235;75.36;3.0;0
180000.0;2.246533;48.921336;92025000AN;92025000AN0484;4115;49.52;2.0;0
240000.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;65.12;3.0;0
140000.0;2.259933;48.92633;920250000T;920250000T0067;3190;29.98;2.0;0
435188.0;2.25373;48.932497;920250000B;920250000B0250;0010;96.0;4.0;1
545919.0;2.256848;48.929046;920250000G;920250000G0046;6150;80.1;3.0;0
211226.0;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;37.0;2.0;0
311750.0;2.239573;48.912638;92025000AZ;92025000AZ0189;6265;48.61;2.0;0
397900.0;2.257204;48.924137;920250000E;920250000E0197;8825;70.0;4.0;0
294433.0;2.254908;48.932807;920250000A;920250000A0117;0010;60.0;3.0;1
237000.0;2.247156;48.921722;92025000AN;92025000AN0486;4115;62.86;3.0;0
305000.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;65.92;3.0;0
275500.0;2.253261;48.916964;92025000AG;92025000AG0299;4442;43.05;2.0;0
115000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;23.88;1.0;0
558000.0;2.254965;48.92572;920250000E;920250000E0070;3685;85.0;4.0;0
232500.0;2.255495;48.915246;92025000AJ;92025000AJ0072;2539;52.0;2.0;0
262000.0;2.255495;48.915246;92025000AJ;92025000AJ0072;2539;52.0;2.0;0
329896.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;62.0;3.0;1
157000.0;2.254667;48.918471;92025000AF;92025000AF0140;5196;26.24;1.0;0
237000.0;2.249391;48.921706;92025000AN;92025000AN0761;3170;35.56;2.0;0
170000.0;2.263416;48.920805;920250000Y;920250000Y0160;9653;39.05;2.0;0
248000.0;2.257353;48.92307;92025000AB;92025000AB0325;0765;43.0;2.0;0
268000.0;2.256375;48.92419;920250000E;920250000E0226;1650;64.36;3.0;0
255000.0;2.251168;48.926291;920250000D;920250000D0014;5224;47.32;2.0;0
272500.0;2.233542;48.91039;92025000CF;92025000CF0198;1564;45.35;2.0;0
325000.0;2.24707;48.919734;92025000AO;92025000AO0348;3170;81.0;4.0;0
310000.0;2.260678;48.922666;920250000Z;920250000Z0136;9653;68.0;3.0;0
190000.0;2.265311;48.933191;920250000L;920250000L0361;8567;61.05;3.0;0
330995.25;2.233693;48.922961;92025000BX;92025000BX0245;8136;45.0;2.0;1
413000.0;2.232061;48.912526;92025000BD;92025000BD0064;1564;64.0;3.0;1
437000.0;2.255141;48.915672;92025000AJ;92025000AJ0011;2539;78.38;4.0;0
211500.0;2.231436;48.914775;92025000BE;92025000BE0388;2573;42.72;2.0;0
225000.0;2.247164;48.923188;92025000BK;92025000BK0159;0065;47.74;2.0;0
344400.0;2.260678;48.922666;920250000Z;920250000Z0136;9653;69.38;4.0;0
310340.0;2.252504;48.927653;920250000D;920250000D0129;0145;84.12;3.0;0
315000.0;2.249474;48.925529;920250000C;920250000C0038;8120;74.04;3.0;0
254500.0;2.22874;48.915832;92025000BF;92025000BF0298;4785;62.72;3.0;0
267600.0;2.240354;48.920969;92025000BM;92025000BM0222;7210;55.07;3.0;0
286867.97;2.236011;48.912683;92025000AZ;92025000AZ0066;1634;49.01;3.0;0
250000.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;64.2;3.0;0
253500.0;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;51.85;3.0;0
112200.0;2.236487;48.915104;92025000AX;92025000AX0233;0775;20.0;2.0;0
179400.0;2.2558;48.925945;920250000F;920250000F0032;3685;38.0;2.0;0
371200.0;2.233542;48.91039;92025000CF;92025000CF0198;0135;74.0;4.0;0
379850.0;2.26862;48.929634;920250000O;920250000O0009;3162;81.0;4.0;1
410000.0;2.24826;48.924122;92025000BJ;92025000BJ0009;8825;69.84;3.0;0
220000.0;2.262121;48.92368;920250000X;920250000X0212;0022;50.01;2.0;0
210000.0;2.260147;48.933013;920250000H;920250000H0298;0159;77.2;5.0;0
227500.0;2.238479;48.922782;92025000BM;92025000BM0292;7278;68.4;4.0;0
295000.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;48.0;2.0;1
278800.0;2.266021;48.922241;920250000V;920250000V0305;4480;45.97;2.0;0
278000.0;2.230952;48.914257;92025000BE;92025000BE0369;5130;53.0;2.0;0
273000.0;2.269937;48.932881;920250000M;920250000M0583;4876;94.82;5.0;0
520363.0;2.232262;48.911353;92025000CF;92025000CF0225;1564;85.24;4.0;0
556050.0;2.253184;48.914837;92025000AJ;92025000AJ0197;3545;82.48;4.0;0
228000.0;2.265536;48.928985;920250000R;920250000R0378;0650;42.66;2.0;0
225000.0;2.234813;48.920624;92025000BO;92025000BO0045;0680;43.39;2.0;0
236000.0;2.246418;48.923215;92025000BK;92025000BK0147;0070;71.94;3.0;0
260450.0;2.256345;48.930443;920250000H;920250000H0522;9614;54.97;3.0;0
497608.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;89.0;4.0;1
185000.0;2.260147;48.933013;920250000H;920250000H0298;0159;52.86;3.0;0
145000.0;2.259659;48.924277;920250000T;920250000T0106;6215;34.99;2.0;0
215000.0;2.252954;48.922443;92025000AC;92025000AC0152;0077;37.05;2.0;0
212000.0;2.262478;48.922259;920250000Z;920250000Z0200;4480;31.57;1.0;0
170000.0;2.245552;48.920913;92025000AN;92025000AN0749;4115;33.7;1.0;0
275000.0;2.249521;48.923529;92025000BJ;92025000BJ0134;3113;41.5;2.0;0
293000.0;2.256458;48.922124;92025000AB;92025000AB0218;6158;50.45;3.0;0
403150.0;2.255921;48.925048;920250000E;920250000E0090;1650;66.82;5.0;0
274600.0;2.252037;48.920215;92025000AM;92025000AM0199;4442;39.9;2.0;0
163000.0;2.251851;48.924228;92025000AC;92025000AC0231;8825;27.44;2.0;0
305000.0;2.255168;48.929401;920250000G;920250000G0227;9614;39.0;2.0;1
308050.0;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;61.55;3.0;0
389470.84;2.258133;48.936676;920250000H;920250000H0504;9614;101.0;4.0;1
225000.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;36.0;1.0;0
157000.0;2.230372;48.916426;92025000BF;92025000BF0122;1675;30.0;2.0;0
180000.0;2.256345;48.930443;920250000H;920250000H0522;9614;55.09;3.0;0
305000.0;2.238983;48.918708;92025000BH;92025000BH0121;4115;54.25;2.0;0
334325.0;2.246045;48.923739;92025000BK;92025000BK0197;8825;70.52;3.0;0
240000.0;2.249767;48.923785;92025000BJ;92025000BJ0017;8825;50.13;3.0;0
260800.0;2.239315;48.921881;92025000BM;92025000BM0176;7278;57.76;3.0;0
85000.0;2.235679;48.913889;92025000AY;92025000AY0020;7215;18.9;1.0;0
296000.0;2.239573;48.912638;92025000AZ;92025000AZ0189;6265;47.57;3.0;0
207000.0;2.271729;48.931355;920250000N;920250000N0439;6860;56.0;2.0;0
240000.0;2.269937;48.932881;920250000M;920250000M0583;4876;80.76;4.0;0
145000.0;2.259755;48.920119;920250000Z;920250000Z0183;3595;24.02;1.0;0
295450.0;2.271487;48.929708;920250000O;920250000O0513;1512;58.8;3.0;0
406000.0;2.255225;48.914896;92025000AJ;92025000AJ0061;3545;63.35;3.0;0
190000.0;2.271729;48.931355;920250000N;920250000N0439;6860;67.54;3.0;0
507000.0;2.23158;48.913271;92025000BD;92025000BD0056;4270;81.01;4.0;0
235000.0;2.256931;48.922358;92025000AB;92025000AB0109;6158;36.39;2.0;0
206000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;47.02;2.0;0
435000.0;2.24704;48.923102;92025000BK;92025000BK0160;0070;68.0;3.0;1
532950.0;2.232262;48.911353;92025000CF;92025000CF0225;1481;98.58;5.0;0
318050.0;2.26862;48.929634;920250000O;920250000O0009;3162;63.0;3.0;1
518250.0;2.255864;48.919717;92025000AF;92025000AF0025;1491;94.57;4.0;0
233000.0;2.26087;48.925853;920250000T;920250000T0323;1511;41.62;3.0;0
248000.0;2.233117;48.921747;92025000BO;92025000BO0642;7278;46.11;2.0;0
334300.0;2.252956;48.923599;92025000AC;92025000AC0427;0765;65.55;3.0;0
484700.0;2.260521;48.923527;920250000X;920250000X0180;0022;82.02;3.0;0
381000.0;2.254889;48.921821;92025000AE;92025000AE0035;6158;69.24;4.0;0
340000.0;2.237342;48.913496;92025000AY;92025000AY0155;0025;64.88;3.0;0
438000.0;2.253583;48.92694;920250000F;920250000F0008;9614;76.71;4.0;0
272950.0;2.266966;48.92317;920250000V;920250000V0253;6210;43.6;2.0;0
170000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;33.82;2.0;0
101300.0;2.240103;48.913166;92025000AZ;92025000AZ0268;3170;12.72;1.0;0
327000.0;2.254302;48.921131;92025000AE;92025000AE0009;6154;65.21;3.0;0
420000.0;2.233495;48.910703;92025000CF;92025000CF0202;1564;63.01;3.0;0
192000.0;2.250827;48.920931;92025000AD;92025000AD0022;4416;40.37;2.0;0
264300.0;2.247009;48.920969;92025000AN;92025000AN0485;3170;77.31;4.0;0
310000.0;2.237342;48.913496;92025000AY;92025000AY0155;0025;66.36;3.0;0
194000.0;2.268964;48.928466;920250000Q;920250000Q0394;1512;26.92;1.0;0
306363.0;2.26862;48.929634;920250000O;920250000O0009;3162;67.0;3.0;1
177000.0;2.265426;48.924423;920250000X;920250000X0007;0022;33.87;2.0;0
219550.0;2.260147;48.933013;920250000H;920250000H0298;0159;53.91;2.0;0
544000.0;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;81.05;3.0;0
173900.0;2.261917;48.924412;920250000U;920250000U0232;0022;27.01;1.0;0
350000.0;2.257736;48.916146;92025000AG;92025000AG0268;7235;75.35;4.0;0
215000.0;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;35.0;2.0;0
315000.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;70.7;4.0;0
196200.0;2.251851;48.924228;92025000AC;92025000AC0231;8825;40.0;2.0;0
266960.0;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;48.37;2.0;0
216000.0;2.269149;48.925571;920250000P;920250000P0142;0022;39.0;2.0;0
238000.0;2.237491;48.922623;92025000BO;92025000BO0355;7278;70.06;3.0;0
165500.0;2.254746;48.928869;920250000G;920250000G0140;9614;32.19;1.0;0
146000.0;2.254667;48.918471;92025000AF;92025000AF0140;5196;26.24;2.0;0
430700.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;83.55;4.0;0
190000.0;2.251771;48.924594;92025000AC;92025000AC0429;9130;30.03;1.0;0
240350.0;2.268964;48.928466;920250000Q;920250000Q0394;1512;39.32;2.0;0
237000.0;2.256931;48.922358;92025000AB;92025000AB0109;6158;40.26;2.0;0
315000.0;2.260407;48.923087;920250000X;920250000X0181;4480;74.51;4.0;0
355000.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;81.22;4.0;0
573200.0;2.249391;48.921706;92025000AN;92025000AN0761;3170;88.2;4.0;0
328500.0;2.258133;48.936676;920250000H;920250000H0504;9614;45.5;2.0;1
192233.0;2.255184;48.914501;92025000AJ;92025000AJ0183;2539;28.0;2.0;0
270000.0;2.252545;48.926706;920250000D;920250000D0079;9614;61.0;4.0;0
196000.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;43.47;3.0;0
292581.5;2.244163;48.925903;92025000BR;92025000BR0128;0132;55.52;3.0;0
176000.0;2.254327;48.924821;920250000E;920250000E0206;5110;42.0;2.0;0
262900.0;2.258593;48.931091;920250000H;920250000H0050;0046;40.0;2.0;0
207000.0;2.253413;48.92761;920250000D;920250000D0135;0145;38.0;3.0;0
120000.0;2.253161;48.927622;920250000D;920250000D0046;0145;18.55;1.0;0
442000.0;2.241155;48.912774;92025000AS;92025000AS0207;7110;62.19;3.0;0
120000.0;2.233764;48.912542;92025000BD;92025000BD0099;0025;18.0;1.0;0
220000.0;2.240929;48.927356;92025000BR;92025000BR0272;8152;72.0;4.0;0
285000.0;2.271265;48.926556;920250000P;920250000P0166;0022;76.37;4.0;0
255000.0;2.256931;48.922358;92025000AB;92025000AB0109;6158;46.0;2.0;0
310000.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;56.0;2.0;1
170000.0;2.263872;48.92055;920250000Y;920250000Y0166;9653;33.33;2.0;0
264000.0;2.257879;48.919849;92025000AE;92025000AE0216;0660;44.0;2.0;0
380000.0;2.260521;48.923527;920250000X;920250000X0180;9653;69.02;3.0;0
350800.0;2.231116;48.916012;92025000BF;92025000BF0096;4795;55.0;2.0;0
290000.0;2.247832;48.925286;92025000BJ;92025000BJ0105;3113;70.32;3.0;0
100000.0;2.260521;48.923527;920250000X;920250000X0180;9653;20.0;2.0;0
152500.0;2.253013;48.918602;92025000AF;92025000AF0240;4442;23.55;2.0;0
295000.0;2.256212;48.916009;92025000AJ;92025000AJ0094;3645;45.7;2.0;0
167000.0;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;34.31;2.0;0
245000.0;2.260521;48.923527;920250000X;920250000X0180;9653;54.0;2.0;0
181000.0;2.253146;48.927011;920250000D;920250000D0071;5280;35.55;2.0;0
306000.0;2.271046;48.929688;920250000O;920250000O0096;1512;78.9;3.0;0
260500.0;2.254586;48.914914;92025000AJ;92025000AJ0218;3545;65.0;3.0;0
231600.0;2.255355;48.92065;92025000AE;92025000AE0215;1491;52.13;3.0;0
525000.0;2.26215;48.924857;920250000U;920250000U0189;6235;89.0;4.0;0
130000.0;2.255921;48.925048;920250000E;920250000E0090;1650;17.0;1.0;0
250900.0;2.257246;48.915329;92025000AJ;92025000AJ0121;9611;36.01;2.0;0
318650.0;2.265793;48.922631;920250000V;920250000V0007;9120;46.0;2.0;0
488867.0;2.26862;48.929634;920250000O;920250000O0009;3162;93.0;4.0;1
220000.0;2.271327;48.932649;920250000M;920250000M0584;4876;80.05;4.0;0
197500.0;2.263872;48.92055;920250000Y;920250000Y0166;9653;32.88;2.0;0
287050.0;2.24232;48.922585;92025000BK;92025000BK0237;8825;61.0;3.0;0
342930.0;2.23829;48.92626;92025000BX;92025000BX0207;4628;77.0;4.0;0
154000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;44.19;3.0;0
190000.0;2.262814;48.923619;920250000X;920250000X0145;0022;41.78;2.0;0
506520.0;2.232628;48.915403;92025000BE;92025000BE0041;1634;87.14;4.0;0
150000.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;29.0;1.0;0
215000.0;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;40.18;2.0;0
425000.0;2.26862;48.929634;920250000O;920250000O0009;3162;83.0;4.0;1
395917.0;2.26862;48.929634;920250000O;920250000O0009;3162;83.0;4.0;1
224975.0;2.236378;48.911431;92025000BD;92025000BD0232;1634;33.75;2.0;0
52500.0;2.256931;48.922358;92025000AB;92025000AB0109;6158;12.03;1.0;0
360000.0;2.232061;48.912526;92025000BD;92025000BD0064;1564;63.0;3.0;1
258000.0;2.232262;48.911353;92025000CF;92025000CF0225;1481;48.1;2.0;0
282000.0;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;47.0;2.0;0
320800.0;2.233117;48.921747;92025000BO;92025000BO0642;7278;66.07;3.0;0
283000.0;2.257416;48.914119;92025000AJ;92025000AJ0150;9611;54.91;4.0;0
315000.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;59.92;3.0;0
261500.0;2.251921;48.921641;92025000AD;92025000AD0118;4442;41.19;2.0;0
391192.0;2.26862;48.929634;920250000O;920250000O0009;3162;82.0;4.0;1
226000.0;2.264319;48.930961;920250000J;920250000J0066;8556;62.53;3.0;0
297650.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;75.61;3.0;0
233820.0;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;36.6;2.0;0
176303.2;2.235166;48.922476;92025000BO;92025000BO0443;7278;32.0;1.0;0
205000.0;2.260675;48.914775;92025000AI;92025000AI0093;3178;30.0;2.0;0
280000.0;2.256458;48.922124;92025000AB;92025000AB0218;6158;47.05;3.0;0
208350.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;38.71;2.0;0
208170.0;2.257306;48.917849;92025000AG;92025000AG0210;6251;29.81;1.0;0
315000.0;2.246418;48.923215;92025000BK;92025000BK0147;0070;67.98;3.0;0
130000.0;2.240597;48.910363;92025000BC;92025000BC0133;7212;20.48;1.0;0
248850.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;45.85;2.0;0
245000.0;2.260664;48.923117;920250000X;920250000X0175;4480;50.07;2.0;0
192000.0;2.260147;48.933013;920250000H;920250000H0298;0159;54.27;3.0;0
