valeur_fonciere;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;lots_surface_logement;nombre_pieces_principales;construction_recente
187800.0;2.267088;48.933211;11;108;11;63.59;3.0;0
113000.0;2.232826;48.916421;53;592;53;26.06;2.0;0
419150.0;2.257353;48.92307;25;266;25;66.65;3.0;0
373000.0;2.246931;48.925093;56;623;56;66.0;3.0;1
159000.0;2.247147;48.915315;39;447;39;21.4;1.0;0
394000.0;2.24704;48.923102;57;637;57;60.0;3.0;1
270500.0;2.242915;48.925927;64;673;64;60.15;3.0;0
348150.0;2.254908;48.932807;0;0;0;62.0;3.0;1
170500.0;2.252296;48.916431;35;423;35;29.64;1.0;0
127000.0;2.261488;48.914527;32;364;32;22.02;2.0;0
309000.0;2.271046;48.929688;14;117;14;86.0;2.0;0
264955.0;2.254908;48.932807;0;0;0;42.0;2.0;1
316000.0;2.257842;48.914474;32;366;32;50.0;3.0;0
205000.0;2.23847;48.909971;49;536;49;28.0;2.0;0
200231.0;2.24704;48.923102;57;637;57;40.0;2.0;1
487400.0;2.230952;48.914257;51;578;51;84.01;4.0;0
202650.0;2.25219;48.918311;36;428;36;31.0;2.0;0
315000.0;2.245438;48.926059;65;678;65;66.01;3.0;0
155000.0;2.264816;48.920899;23;228;23;32.58;1.0;0
275000.0;2.253028;48.918708;29;324;29;48.32;3.0;0
325000.0;2.256212;48.916009;33;376;33;47.4;2.0;0
379200.0;2.240846;48.92378;58;642;58;82.64;3.0;0
160000.0;2.247147;48.915315;39;447;39;20.93;1.0;0
230000.0;2.242915;48.925927;64;673;64;56.45;2.0;0
336000.0;2.255355;48.92065;28;309;28;54.04;3.0;0
530000.0;2.255627;48.921497;28;302;28;79.35;3.0;0
360000.0;2.255168;48.929401;6;83;6;65.0;3.0;1
165761.0;2.258395;48.917251;31;356;31;27.82;1.0;0
293554.0;2.254908;48.932807;0;0;0;60.0;3.0;1
220300.0;2.25307;48.92445;4;30;4;53.0;3.0;0
180500.0;2.262415;48.925841;19;163;19;27.88;1.0;0
270250.0;2.253692;48.914612;33;395;33;50.38;3.0;0
218000.0;2.226574;48.915595;68;688;68;44.84;2.0;0
438450.0;2.253118;48.927534;3;13;3;89.0;4.0;0
225000.0;2.260147;48.933013;7;88;7;52.63;3.0;0
155000.0;2.266893;48.926423;16;139;16;28.13;1.0;0
325000.0;2.241386;48.9124;41;464;41;56.65;3.0;0
180000.0;2.240829;48.925084;64;671;64;67.61;4.0;0
150240.0;2.231736;48.913784;51;574;51;25.65;3.0;0
233000.0;2.254582;48.92739;5;70;5;39.26;2.0;0
242497.0;2.23158;48.913271;50;558;50;32.42;1.0;0
243500.0;2.268521;48.928271;16;134;16;56.87;3.0;0
379808.0;2.238936;48.90986;49;541;49;66.94;3.0;0
216300.0;2.247969;48.914139;40;451;40;36.53;2.0;0
215200.0;2.238498;48.925608;67;681;67;43.85;1.0;0
193250.0;2.253753;48.927312;5;61;5;33.0;2.0;0
303000.0;2.257353;48.92307;25;266;25;59.97;3.0;0
183000.0;2.235166;48.922476;61;656;61;28.47;1.0;0
110000.0;2.237955;48.916647;46;498;46;20.5;1.0;0
231050.0;2.259755;48.920119;24;245;24;48.8;2.0;0
410616.0;2.25727;48.932916;7;89;7;70.0;3.0;1
253000.0;2.255816;48.930136;7;84;7;47.96;3.0;0
457133.0;2.24704;48.923102;57;637;57;84.0;4.0;1
102000.0;2.260407;48.923087;22;210;22;13.0;1.0;0
265000.0;2.253028;48.918708;29;324;29;48.21;3.0;0
215000.0;2.268964;48.928466;16;140;16;38.79;2.0;0
129000.0;2.237955;48.916647;46;498;46;21.56;1.0;0
360000.0;2.227959;48.916036;52;587;52;72.46;3.0;0
305000.0;2.246656;48.920579;37;434;37;79.65;4.0;0
339700.0;2.240827;48.920005;54;602;54;65.59;3.0;0
515000.0;2.265458;48.920468;23;227;23;86.0;3.0;0
235000.0;2.226255;48.917958;63;664;63;67.89;4.0;0
528000.0;2.248984;48.918766;38;442;38;83.6;2.0;0
308000.0;2.255355;48.92065;28;309;28;54.01;3.0;0
280000.0;2.255355;48.92065;28;309;28;52.16;3.0;0
412200.0;2.255531;48.914927;33;371;33;64.51;3.0;0
148000.0;2.23829;48.92626;67;683;67;24.37;1.0;0
305000.0;2.254636;48.914403;33;391;33;59.67;3.0;0
266550.0;2.253261;48.916964;30;346;30;43.17;2.0;0
175000.0;2.227959;48.916036;52;587;52;28.39;1.0;0
265000.0;2.261195;48.91762;31;354;31;51.0;3.0;0
391000.0;2.259853;48.920417;24;232;24;61.65;3.0;0
377150.0;2.235337;48.912893;50;571;50;62.36;4.0;0
206800.0;2.237206;48.909276;49;533;49;36.14;2.0;0
294500.0;2.226574;48.915595;68;688;68;62.78;3.0;0
175794.39;2.246255;48.926389;65;676;65;33.61;2.0;0
363800.0;2.260234;48.924514;19;159;19;66.0;3.0;0
182159.0;2.233699;48.913435;50;557;50;28.0;2.0;0
215555.0;2.254908;48.932807;0;0;0;37.0;2.0;1
322863.0;2.24704;48.923102;57;637;57;62.0;3.0;1
480000.0;2.260521;48.923527;22;209;22;81.93;3.0;0
224000.0;2.256187;48.924289;4;45;4;55.75;3.0;0
481080.0;2.259685;48.924004;19;158;19;88.06;5.0;0
225000.0;2.269937;48.932881;12;111;12;80.66;4.0;0
270000.0;2.255168;48.929401;6;83;6;39.0;2.0;1
210000.0;2.246255;48.926389;65;676;65;41.7;3.0;0
231000.0;2.241985;48.925805;64;670;64;57.01;3.0;0
177200.0;2.26011;48.920091;24;233;24;26.87;2.0;0
235000.0;2.253965;48.914015;33;404;33;37.0;2.0;0
107000.0;2.239755;48.918714;54;605;54;19.2;1.0;0
300000.0;2.249474;48.925529;2;6;2;74.15;3.0;0
360000.0;2.242588;48.918722;44;483;44;62.4;3.0;0
487980.0;2.240168;48.910976;48;525;48;75.0;4.0;0
341232.0;2.241498;48.924817;58;644;58;61.38;3.0;0
274500.0;2.25307;48.92445;4;30;4;54.17;2.0;0
175340.0;2.258727;48.93356;7;87;7;45.02;2.0;0
364835.0;2.254414;48.932964;0;1;0;63.7;3.0;0
313820.0;2.24704;48.923102;57;637;57;45.0;2.0;1
409000.0;2.254244;48.932511;1;3;1;63.0;3.0;1
172500.0;2.241189;48.91131;48;527;48;32.0;2.0;0
175100.0;2.227959;48.916036;52;587;52;25.0;1.0;0
285000.0;2.253965;48.914015;33;404;33;47.0;2.0;0
219279.8;2.240246;48.910601;49;545;49;35.0;2.0;0
195000.0;2.260462;48.925004;19;162;19;57.0;3.0;0
220000.0;2.262261;48.920069;24;247;24;41.15;2.0;0
90000.0;2.223412;48.917009;68;687;68;25.24;1.0;0
334083.0;2.258133;48.936676;7;92;7;84.5;3.0;1
410950.0;2.258029;48.917701;30;339;30;67.64;2.0;0
81000.0;2.254453;48.91433;33;392;33;12.61;1.0;0
221000.0;2.271327;48.932649;12;112;12;80.41;4.0;0
150000.0;2.262478;48.922259;24;248;24;31.57;1.0;0
130000.0;2.242093;48.916698;45;485;45;19.25;1.0;0
200000.0;2.246255;48.926389;65;676;65;47.29;3.0;0
256000.0;2.249579;48.923907;56;620;56;42.46;2.0;0
213100.0;2.254449;48.924652;4;33;4;48.96;2.0;0
374938.0;2.26862;48.929634;14;116;14;74.0;3.0;1
466000.0;2.257879;48.919849;28;310;28;71.59;3.0;0
325081.0;2.24704;48.923102;57;637;57;50.0;2.0;1
310000.0;2.232262;48.911353;71;700;71;48.83;2.0;0
246000.0;2.25553;48.922533;25;268;25;52.01;2.0;0
418000.0;2.24704;48.923102;57;637;57;62.0;3.0;1
245000.0;2.247156;48.921722;37;437;37;79.25;4.0;0
255000.0;2.271046;48.929688;14;117;14;46.9;2.0;0
270000.0;2.255408;48.926728;5;66;5;41.52;3.0;0
330000.0;2.262645;48.919824;24;240;24;68.1;4.0;0
207000.0;2.260147;48.933013;7;88;7;65.86;4.0;0
478575.0;2.26862;48.929634;14;116;14;100.0;4.0;1
334000.0;2.251771;48.924594;26;290;26;62.65;3.0;0
375000.0;2.23158;48.913271;50;558;50;59.09;3.0;0
219000.0;2.235391;48.911017;50;564;50;41.92;2.0;0
106000.0;2.240597;48.910363;49;544;49;17.0;2.0;0
122000.0;2.257378;48.914498;33;384;33;20.0;2.0;0
170000.0;2.242915;48.925927;64;673;64;32.01;1.0;0
295000.0;2.226574;48.915595;68;688;68;62.0;3.0;0
513000.0;2.26862;48.929634;14;116;14;90.0;4.0;1
230000.0;2.246418;48.923215;57;631;57;66.51;3.0;0
231650.0;2.246603;48.923661;57;635;57;58.54;3.0;0
430000.0;2.240168;48.910976;48;525;48;73.21;4.0;0
305000.0;2.264379;48.923386;22;216;22;55.88;3.0;0
80000.0;2.236954;48.91127;48;516;48;14.97;1.0;0
211000.0;2.260147;48.933013;7;88;7;53.92;3.0;0
215000.0;2.264007;48.924674;20;177;20;45.0;2.0;0
330550.0;2.247944;48.913867;40;450;40;58.16;2.0;0
124230.0;2.24239;48.917732;45;486;45;22.0;1.0;0
197500.0;2.25167;48.92285;26;280;26;47.14;3.0;0
196150.0;2.226255;48.917958;63;664;63;57.0;3.0;0
185000.0;2.256551;48.914812;33;380;33;33.75;2.0;0
155000.0;2.227959;48.916036;52;587;52;24.54;1.0;0
157000.0;2.263872;48.92055;23;224;23;32.38;2.0;0
368000.0;2.246931;48.925093;56;623;56;66.0;3.0;1
200000.0;2.246931;48.925093;56;623;56;27.0;1.0;1
91000.0;2.237959;48.910685;48;518;48;14.77;1.0;0
249073.5;2.254603;48.928704;6;73;6;41.92;2.0;0
286000.0;2.257076;48.93355;7;90;7;55.0;3.0;1
341500.0;2.232656;48.922969;67;684;67;63.75;3.0;0
190000.0;2.260147;48.933013;7;88;7;66.03;4.0;0
368854.0;2.235033;48.91047;49;531;49;64.64;3.0;0
475000.0;2.249055;48.924529;56;612;56;82.94;4.0;0
296050.0;2.253736;48.921387;27;295;27;47.39;2.0;0
395080.0;2.249055;48.924529;56;612;56;62.37;3.0;0
238400.0;2.239262;48.912574;48;519;48;37.61;2.0;0
289000.0;2.238983;48.918708;54;600;54;56.0;2.0;0
128000.0;2.249901;48.914938;34;407;34;17.02;1.0;0
59280.0;2.254453;48.91433;33;392;33;12.58;1.0;0
328630.0;2.24232;48.922585;57;639;57;64.33;3.0;0
230000.0;2.260147;48.933013;7;88;7;63.06;4.0;0
285000.0;2.23829;48.92626;67;683;67;61.01;3.0;0
152000.0;2.261475;48.920873;24;238;24;37.61;1.0;0
205950.0;2.265536;48.928985;17;152;17;42.31;2.0;0
291000.0;2.253772;48.920731;27;296;27;44.58;2.0;0
260000.0;2.247127;48.924546;56;624;56;62.0;3.0;0
405000.0;2.235033;48.91047;49;531;49;64.64;3.0;0
563000.0;2.258207;48.928022;5;67;5;88.38;4.0;0
378700.0;2.253583;48.92694;5;60;5;59.62;3.0;0
274000.0;2.257722;48.922098;25;265;25;58.48;2.0;0
251000.0;2.252901;48.917886;30;327;30;71.0;4.0;0
315000.0;2.256677;48.916967;30;334;30;55.98;3.0;0
328250.0;2.255757;48.921498;28;303;28;54.6;3.0;0
223000.0;2.264766;48.928949;17;151;17;41.87;2.0;0
228342.0;2.24704;48.923102;57;637;57;35.0;1.0;1
247000.0;2.237206;48.909276;49;533;49;50.16;3.0;0
203700.0;2.260147;48.933013;7;88;7;62.18;4.0;0
320000.0;2.240829;48.925084;64;671;64;67.64;4.0;0
260000.0;2.242488;48.911541;41;455;41;41.34;2.0;0
432400.0;2.258424;48.917583;31;352;31;75.36;3.0;0
180000.0;2.246533;48.921336;37;435;37;49.52;2.0;0
240000.0;2.25553;48.922533;25;268;25;65.12;3.0;0
140000.0;2.259933;48.92633;19;156;19;29.98;2.0;0
435188.0;2.25373;48.932497;1;4;1;96.0;4.0;1
545919.0;2.256848;48.929046;6;75;6;80.1;3.0;0
211226.0;2.249246;48.924507;56;611;56;37.0;2.0;0
311750.0;2.239573;48.912638;48;522;48;48.61;2.0;0
397900.0;2.257204;48.924137;4;49;4;70.0;4.0;0
294433.0;2.254908;48.932807;0;0;0;60.0;3.0;1
237000.0;2.247156;48.921722;37;437;37;62.86;3.0;0
305000.0;2.238498;48.925608;67;681;67;65.92;3.0;0
275500.0;2.253261;48.916964;30;346;30;43.05;2.0;0
115000.0;2.246255;48.926389;65;676;65;23.88;1.0;0
558000.0;2.254965;48.92572;4;35;4;85.0;4.0;0
232500.0;2.255495;48.915246;33;374;33;52.0;2.0;0
262000.0;2.255495;48.915246;33;374;33;52.0;2.0;0
329896.0;2.24704;48.923102;57;637;57;62.0;3.0;1
157000.0;2.254667;48.918471;29;318;29;26.24;1.0;0
237000.0;2.249391;48.921706;37;440;37;35.56;2.0;0
170000.0;2.263416;48.920805;23;223;23;39.05;2.0;0
248000.0;2.257353;48.92307;25;266;25;43.0;2.0;0
268000.0;2.256375;48.92419;4;54;4;64.36;3.0;0
255000.0;2.251168;48.926291;3;11;3;47.32;2.0;0
272500.0;2.233542;48.91039;71;697;71;45.35;2.0;0
325000.0;2.24707;48.919734;38;443;38;81.0;4.0;0
310000.0;2.260678;48.922666;24;242;24;68.0;3.0;0
190000.0;2.265311;48.933191;11;109;11;61.05;3.0;0
330995.25;2.233693;48.922961;67;685;67;45.0;2.0;1
413000.0;2.232061;48.912526;50;559;50;64.0;3.0;1
437000.0;2.255141;48.915672;33;369;33;78.38;4.0;0
211500.0;2.231436;48.914775;51;580;51;42.72;2.0;0
225000.0;2.247164;48.923188;57;636;57;47.74;2.0;0
344400.0;2.260678;48.922666;24;242;24;69.38;4.0;0
310340.0;2.252504;48.927653;3;25;3;84.12;3.0;0
315000.0;2.249474;48.925529;2;6;2;74.04;3.0;0
254500.0;2.22874;48.915832;52;586;52;62.72;3.0;0
267600.0;2.240354;48.920969;59;648;59;55.07;3.0;0
286867.97;2.236011;48.912683;48;515;48;49.01;3.0;0
250000.0;2.25553;48.922533;25;268;25;64.2;3.0;0
253500.0;2.253692;48.914612;33;395;33;51.85;3.0;0
112200.0;2.236487;48.915104;46;494;46;20.0;2.0;0
179400.0;2.2558;48.925945;5;65;5;38.0;2.0;0
371200.0;2.233542;48.91039;71;697;71;74.0;4.0;0
379850.0;2.26862;48.929634;14;116;14;81.0;4.0;1
410000.0;2.24826;48.924122;56;608;56;69.84;3.0;0
220000.0;2.262121;48.92368;22;215;22;50.01;2.0;0
210000.0;2.260147;48.933013;7;88;7;77.2;5.0;0
227500.0;2.238479;48.922782;59;649;59;68.4;4.0;0
295000.0;2.246931;48.925093;56;623;56;48.0;2.0;1
278800.0;2.266021;48.922241;21;198;21;45.97;2.0;0
278000.0;2.230952;48.914257;51;578;51;53.0;2.0;0
273000.0;2.269937;48.932881;12;111;12;94.82;5.0;0
520363.0;2.232262;48.911353;71;700;71;85.24;4.0;0
556050.0;2.253184;48.914837;33;394;33;82.48;4.0;0
228000.0;2.265536;48.928985;17;152;17;42.66;2.0;0
225000.0;2.234813;48.920624;61;652;61;43.39;2.0;0
236000.0;2.246418;48.923215;57;631;57;71.94;3.0;0
260450.0;2.256345;48.930443;7;93;7;54.97;3.0;0
497608.0;2.24704;48.923102;57;637;57;89.0;4.0;1
185000.0;2.260147;48.933013;7;88;7;52.86;3.0;0
145000.0;2.259659;48.924277;19;157;19;34.99;2.0;0
215000.0;2.252954;48.922443;26;276;26;37.05;2.0;0
212000.0;2.262478;48.922259;24;248;24;31.57;1.0;0
170000.0;2.245552;48.920913;37;439;37;33.7;1.0;0
275000.0;2.249521;48.923529;56;628;56;41.5;2.0;0
293000.0;2.256458;48.922124;25;263;25;50.45;3.0;0
403150.0;2.255921;48.925048;4;40;4;66.82;5.0;0
274600.0;2.252037;48.920215;36;431;36;39.9;2.0;0
163000.0;2.251851;48.924228;26;279;26;27.44;2.0;0
305000.0;2.255168;48.929401;6;83;6;39.0;2.0;1
308050.0;2.225932;48.915546;68;690;68;61.55;3.0;0
389470.84;2.258133;48.936676;7;92;7;101.0;4.0;1
225000.0;2.242915;48.925927;64;673;64;36.0;1.0;0
157000.0;2.230372;48.916426;52;584;52;30.0;2.0;0
180000.0;2.256345;48.930443;7;93;7;55.09;3.0;0
305000.0;2.238983;48.918708;54;600;54;54.25;2.0;0
334325.0;2.246045;48.923739;57;638;57;70.52;3.0;0
240000.0;2.249767;48.923785;56;610;56;50.13;3.0;0
260800.0;2.239315;48.921881;59;647;59;57.76;3.0;0
85000.0;2.235679;48.913889;47;500;47;18.9;1.0;0
296000.0;2.239573;48.912638;48;522;48;47.57;3.0;0
207000.0;2.271729;48.931355;13;115;13;56.0;2.0;0
240000.0;2.269937;48.932881;12;111;12;80.76;4.0;0
145000.0;2.259755;48.920119;24;245;24;24.02;1.0;0
295450.0;2.271487;48.929708;14;120;14;58.8;3.0;0
406000.0;2.255225;48.914896;33;370;33;63.35;3.0;0
190000.0;2.271729;48.931355;13;115;13;67.54;3.0;0
507000.0;2.23158;48.913271;50;558;50;81.01;4.0;0
235000.0;2.256931;48.922358;25;258;25;36.39;2.0;0
206000.0;2.246255;48.926389;65;676;65;47.02;2.0;0
435000.0;2.24704;48.923102;57;637;57;68.0;3.0;1
532950.0;2.232262;48.911353;71;700;71;98.58;5.0;0
318050.0;2.26862;48.929634;14;116;14;63.0;3.0;1
518250.0;2.255864;48.919717;29;312;29;94.57;4.0;0
233000.0;2.26087;48.925853;19;170;19;41.62;3.0;0
248000.0;2.233117;48.921747;61;658;61;46.11;2.0;0
334300.0;2.252956;48.923599;26;289;26;65.55;3.0;0
484700.0;2.260521;48.923527;22;209;22;82.02;3.0;0
381000.0;2.254889;48.921821;28;301;28;69.24;4.0;0
340000.0;2.237342;48.913496;47;507;47;64.88;3.0;0
438000.0;2.253583;48.92694;5;60;5;76.71;4.0;0
272950.0;2.266966;48.92317;21;196;21;43.6;2.0;0
170000.0;2.246255;48.926389;65;676;65;33.82;2.0;0
101300.0;2.240103;48.913166;48;526;48;12.72;1.0;0
327000.0;2.254302;48.921131;28;300;28;65.21;3.0;0
420000.0;2.233495;48.910703;71;698;71;63.01;3.0;0
192000.0;2.250827;48.920931;27;291;27;40.37;2.0;0
264300.0;2.247009;48.920969;37;436;37;77.31;4.0;0
310000.0;2.237342;48.913496;47;507;47;66.36;3.0;0
194000.0;2.268964;48.928466;16;140;16;26.92;1.0;0
306363.0;2.26862;48.929634;14;116;14;67.0;3.0;1
177000.0;2.265426;48.924423;22;199;22;33.87;2.0;0
219550.0;2.260147;48.933013;7;88;7;53.91;2.0;0
544000.0;2.257212;48.915084;33;403;33;81.05;3.0;0
173900.0;2.261917;48.924412;20;181;20;27.01;1.0;0
350000.0;2.257736;48.916146;30;342;30;75.35;4.0;0
215000.0;2.254453;48.91433;33;392;33;35.0;2.0;0
315000.0;2.238498;48.925608;67;681;67;70.7;4.0;0
196200.0;2.251851;48.924228;26;279;26;40.0;2.0;0
266960.0;2.247144;48.924855;56;613;56;48.37;2.0;0
216000.0;2.269149;48.925571;15;126;15;39.0;2.0;0
238000.0;2.237491;48.922623;61;655;61;70.06;3.0;0
165500.0;2.254746;48.928869;6;80;6;32.19;1.0;0
146000.0;2.254667;48.918471;29;318;29;26.24;2.0;0
430700.0;2.241498;48.924817;58;644;58;83.55;4.0;0
190000.0;2.251771;48.924594;26;290;26;30.03;1.0;0
240350.0;2.268964;48.928466;16;140;16;39.32;2.0;0
237000.0;2.256931;48.922358;25;258;25;40.26;2.0;0
315000.0;2.260407;48.923087;22;210;22;74.51;4.0;0
355000.0;2.241498;48.924817;58;644;58;81.22;4.0;0
573200.0;2.249391;48.921706;37;440;37;88.2;4.0;0
328500.0;2.258133;48.936676;7;92;7;45.5;2.0;1
192233.0;2.255184;48.914501;33;389;33;28.0;2.0;0
270000.0;2.252545;48.926706;3;20;3;61.0;4.0;0
196000.0;2.246603;48.923661;57;635;57;43.47;3.0;0
292581.5;2.244163;48.925903;64;669;64;55.52;3.0;0
176000.0;2.254327;48.924821;4;50;4;42.0;2.0;0
262900.0;2.258593;48.931091;7;86;7;40.0;2.0;0
207000.0;2.253413;48.92761;3;26;3;38.0;3.0;0
120000.0;2.253161;48.927622;3;12;3;18.55;1.0;0
442000.0;2.241155;48.912774;42;471;42;62.19;3.0;0
120000.0;2.233764;48.912542;50;560;50;18.0;1.0;0
220000.0;2.240929;48.927356;64;672;64;72.0;4.0;0
285000.0;2.271265;48.926556;15;127;15;76.37;4.0;0
255000.0;2.256931;48.922358;25;258;25;46.0;2.0;0
310000.0;2.246931;48.925093;56;623;56;56.0;2.0;1
170000.0;2.263872;48.92055;23;224;23;33.33;2.0;0
264000.0;2.257879;48.919849;28;310;28;44.0;2.0;0
380000.0;2.260521;48.923527;22;209;22;69.02;3.0;0
350800.0;2.231116;48.916012;52;583;52;55.0;2.0;0
290000.0;2.247832;48.925286;56;627;56;70.32;3.0;0
100000.0;2.260521;48.923527;22;209;22;20.0;2.0;0
152500.0;2.253013;48.918602;29;323;29;23.55;2.0;0
295000.0;2.256212;48.916009;33;376;33;45.7;2.0;0
167000.0;2.253692;48.914612;33;395;33;34.31;2.0;0
245000.0;2.260521;48.923527;22;209;22;54.0;2.0;0
181000.0;2.253146;48.927011;3;17;3;35.55;2.0;0
306000.0;2.271046;48.929688;14;117;14;78.9;3.0;0
260500.0;2.254586;48.914914;33;396;33;65.0;3.0;0
231600.0;2.255355;48.92065;28;309;28;52.13;3.0;0
525000.0;2.26215;48.924857;20;178;20;89.0;4.0;0
130000.0;2.255921;48.925048;4;40;4;17.0;1.0;0
250900.0;2.257246;48.915329;33;379;33;36.01;2.0;0
318650.0;2.265793;48.922631;21;183;21;46.0;2.0;0
488867.0;2.26862;48.929634;14;116;14;93.0;4.0;1
220000.0;2.271327;48.932649;12;112;12;80.05;4.0;0
197500.0;2.263872;48.92055;23;224;23;32.88;2.0;0
287050.0;2.24232;48.922585;57;639;57;61.0;3.0;0
342930.0;2.23829;48.92626;67;683;67;77.0;4.0;0
154000.0;2.246255;48.926389;65;676;65;44.19;3.0;0
190000.0;2.262814;48.923619;22;205;22;41.78;2.0;0
506520.0;2.232628;48.915403;51;572;51;87.14;4.0;0
150000.0;2.238498;48.925608;67;681;67;29.0;1.0;0
215000.0;2.226574;48.915595;68;688;68;40.18;2.0;0
425000.0;2.26862;48.929634;14;116;14;83.0;4.0;1
395917.0;2.26862;48.929634;14;116;14;83.0;4.0;1
224975.0;2.236378;48.911431;50;567;50;33.75;2.0;0
52500.0;2.256931;48.922358;25;258;25;12.03;1.0;0
360000.0;2.232061;48.912526;50;559;50;63.0;3.0;1
258000.0;2.232262;48.911353;71;700;71;48.1;2.0;0
282000.0;2.253965;48.914015;33;404;33;47.0;2.0;0
320800.0;2.233117;48.921747;61;658;61;66.07;3.0;0
283000.0;2.257416;48.914119;33;387;33;54.91;4.0;0
315000.0;2.25553;48.922533;25;268;25;59.92;3.0;0
261500.0;2.251921;48.921641;27;298;27;41.19;2.0;0
391192.0;2.26862;48.929634;14;116;14;82.0;4.0;1
226000.0;2.264319;48.930961;9;100;9;62.53;3.0;0
297650.0;2.227959;48.916036;52;587;52;75.61;3.0;0
233820.0;2.253692;48.914612;33;395;33;36.6;2.0;0
176303.2;2.235166;48.922476;61;656;61;32.0;1.0;0
205000.0;2.260675;48.914775;32;363;32;30.0;2.0;0
280000.0;2.256458;48.922124;25;263;25;47.05;3.0;0
208350.0;2.242915;48.925927;64;673;64;38.71;2.0;0
208170.0;2.257306;48.917849;30;337;30;29.81;1.0;0
315000.0;2.246418;48.923215;57;631;57;67.98;3.0;0
130000.0;2.240597;48.910363;49;544;49;20.48;1.0;0
248850.0;2.238498;48.925608;67;681;67;45.85;2.0;0
245000.0;2.260664;48.923117;22;208;22;50.07;2.0;0
192000.0;2.260147;48.933013;7;88;7;54.27;3.0;0
323627.0;2.233495;48.910703;71;698;71;47.04;2.0;0
259500.0;2.247009;48.920969;37;436;37;74.08;4.0;0
165000.0;2.240103;48.913166;48;526;48;30.65;2.0;0
120000.0;2.232826;48.916421;53;592;53;30.37;1.0;0
88550.0;2.256551;48.914812;33;380;33;21.0;1.0;0
265000.0;2.265782;48.932888;11;110;11;75.0;4.0;0
191000.0;2.265332;48.929755;9;102;9;41.95;2.0;0
396500.0;2.259399;48.917493;31;351;31;57.54;4.0;0
211000.0;2.253466;48.927905;3;24;3;42.87;2.0;0
400379.16;2.233693;48.922961;67;685;67;69.0;3.0;1
289000.0;2.261917;48.924412;20;181;20;74.06;4.0;0
342316.0;2.240597;48.910363;49;544;49;63.0;3.0;0
42000.0;2.255887;48.914887;33;372;33;6.01;1.0;0
392000.0;2.256677;48.916967;30;334;30;56.0;3.0;0
275000.0;2.238479;48.91359;47;506;47;57.22;3.0;0
317000.0;2.240995;48.910661;49;546;49;56.65;2.0;0
178000.0;2.252221;48.923766;26;283;26;37.53;2.0;0
323970.0;2.253048;48.916459;30;331;30;63.93;3.0;0
239000.0;2.249391;48.921706;37;440;37;44.0;2.0;0
247000.0;2.248144;48.923333;56;625;56;52.57;3.0;0
330000.0;2.244163;48.925903;64;669;64;64.0;3.0;0
255000.0;2.253261;48.916964;30;346;30;43.57;2.0;0
171303.2;2.235166;48.922476;61;656;61;32.0;1.0;0
160000.0;2.249246;48.924507;56;611;56;33.69;2.0;0
305000.0;2.268964;48.928466;16;140;16;61.82;3.0;0
340000.0;2.247969;48.914139;40;451;40;67.49;4.0;0
302700.0;2.244163;48.925903;64;669;64;60.51;3.0;0
217500.0;2.24232;48.922585;57;639;57;38.09;2.0;0
175000.0;2.267775;48.924455;21;191;21;33.07;2.0;0
85000.0;2.262918;48.930084;9;98;9;18.82;1.0;0
259500.0;2.265729;48.920291;23;226;23;47.6;2.0;0
190000.0;2.260147;48.933013;7;88;7;65.66;4.0;0
202000.0;2.257571;48.921342;28;305;28;33.52;1.0;0
140000.0;2.253366;48.927493;3;14;3;31.43;2.0;0
435950.0;2.237677;48.913708;47;511;47;72.63;4.0;0
425000.0;2.255639;48.916584;30;347;30;67.68;3.0;0
54600.0;2.261431;48.917286;31;349;31;14.61;1.0;0
379000.0;2.23848;48.916776;46;495;46;84.46;3.0;0
77000.0;2.246255;48.926389;65;676;65;21.0;1.0;0
145000.0;2.26113;48.92596;19;167;19;22.32;1.0;0
330000.0;2.254908;48.932807;0;0;0;61.0;3.0;1
159500.0;2.260147;48.933013;7;88;7;39.01;2.0;0
409000.0;2.25553;48.922533;25;268;25;77.01;4.0;0
229000.0;2.264766;48.928949;17;151;17;54.5;3.0;0
147000.0;2.24793;48.92308;56;626;56;40.03;1.0;0
569237.0;2.241498;48.924817;58;644;58;100.0;4.0;0
340000.0;2.25373;48.932497;1;4;1;65.0;3.0;0
300000.0;2.251921;48.921641;27;298;27;75.86;3.0;0
235000.0;2.255355;48.92065;28;309;28;52.06;2.0;0
330000.0;2.253079;48.920223;29;319;29;74.25;4.0;0
267900.0;2.254603;48.928704;6;73;6;47.22;2.0;0
475640.0;2.253965;48.914015;33;404;33;66.0;3.0;0
129000.0;2.228576;48.915923;52;585;52;21.73;1.0;0
108000.0;2.246255;48.926389;65;676;65;24.39;1.0;0
183100.0;2.267088;48.933211;11;108;11;63.59;3.0;0
367000.0;2.247833;48.924812;56;622;56;88.61;5.0;0
354000.0;2.23829;48.92626;67;683;67;79.27;4.0;0
365000.0;2.254908;48.932807;0;0;0;68.0;3.0;1
326400.0;2.257306;48.917849;30;337;30;55.75;3.0;0
275000.0;2.245992;48.921918;55;607;55;63.93;3.0;0
315000.0;2.246656;48.920579;37;434;37;77.0;4.0;0
399000.0;2.246931;48.925093;56;623;56;87.0;4.0;1
306200.0;2.253048;48.916459;30;331;30;64.2;3.0;0
363200.0;2.254908;48.932807;0;0;0;68.0;3.0;1
217500.0;2.257505;48.914742;33;382;33;30.1;2.0;0
